subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,4.410183e+12,2.5282542e+09,2.6448172e+11,2.2182992e+13,434.49347,228.91617,0.007363899,0.016942328,0.74445343,16157.575,24.476423,256.94553,313.87567,22313.234,13194.143,8417.704,78.00595,-101.51425,109.5761
1,0,0,0,1.9944794e+07,0.0,2.3500456e+10,2.200732e+11,143.70717,82.77754,0.0012737826,0.011360084,0.0,358.5638,11.397699,23.134678,15.838907,22601.967,13347.327,8292.676,-334.84076,-115.07289,184.72156
2,0,0,0,0.0,500488.44,1.7607172e+10,5.4677737e+10,151.28862,76.48,0.0,0.015186975,0.0,61.34897,4.3807707,5.3284154,6.2295613,22267.736,13205.486,8402.902,459.30667,-311.6658,416.3345
3,0,0,0,0.0,0.0,1.5069836e+10,8.130292e+10,139.8293,68.84056,0.0,0.011584562,0.0,92.662155,5.314664,9.03459,7.2723446,22036.047,13042.295,8427.871,25.151653,-170.04712,50.541523
4,0,0,0,0.0,0.0,1.1480231e+10,7.2347206e+10,116.0531,57.781746,0.0,0.012867251,0.0,165.4142,6.5090446,11.588332,14.449914,22188.219,13448.601,8529.495,133.17877,-491.22134,-28.914436
5,0,0,0,0.0,0.0,8.934192e+09,2.1250683e+10,93.49262,42.137737,0.0,0.013074188,0.0,6.494449,5.217206,5.504464,6.930096,22435.684,13194.681,8478.313,-116.77298,-194.02768,-203.0747
6,0,0,0,0.0,0.0,5.510742e+09,4.3533435e+10,88.93776,43.98838,0.0,0.009393336,0.0,134.61339,8.844161,11.9617195,12.422446,22442.82,12841.203,8454.863,310.2881,-154.3926,58.22751
7,0,0,0,0.0,0.0,5.597904e+09,1.9140934e+10,79.96206,38.20707,0.0,0.010223277,0.0,16.283615,5.9779477,6.6844096,8.388925,22311.969,13067.223,8381.229,104.008415,395.74716,353.93738
8,0,0,0,0.0,0.0,2.830491e+09,5.3527417e+10,91.67771,44.88802,0.0,0.006748191,0.0,42.68123,6.76652,13.886472,13.456195,22625.465,12804.424,8351.673,-198.78725,-213.03752,20.325016
9,0,0,0,1.0531633e+09,0.0,2.088667e+09,6.201568e+10,90.6211,48.90419,0.0061884657,0.0063323504,0.0,88.01356,5.485185,17.331245,9.39012,22505.293,13011.38,8309.426,-256.364,505.96564,7.9571447
10,0,0,0,2.8129948e+09,0.0,1.7911904e+09,4.916842e+10,89.68117,43.446236,0.0073039806,0.0057505956,0.07412559,111.96016,5.5356884,14.54869,7.1263676,22103.889,13698.305,8701.287,-21.935177,-238.63727,364.41327
