subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,2.2925956e+12,4.1523003e+09,2.6052908e+11,2.5127398e+13,425.8788,250.41891,0.016780537,0.02711591,0.20206372,7040.6763,12.779314,315.75735,159.09258,22421.988,12258.559,2211.1804,4.2265625,9.104728,67.31582
1,0,0,0,1.1209589e+11,1.6439405e+08,1.3758969e+10,8.096551e+11,169.66003,94.71036,0.012670988,0.008885255,1.519068,1715.8583,11.831658,61.176067,52.825047,22254.496,12780.479,2556.6187,249.32779,-279.80997,-257.62964
2,0,0,0,0.0,0.0,2.4557689e+10,3.729593e+10,145.57996,71.09035,0.0,0.028501699,0.0,151.4749,4.4882607,4.425473,6.00939,22436.236,12263.465,2188.262,-189.64902,7.317507,286.18134
3,0,0,0,8.3027845e+09,1.465938e+08,1.5002809e+10,1.3848386e+11,136.17296,75.16814,0.023398489,0.01300202,0.0083677415,249.72383,6.406961,16.496525,10.861495,22521.283,12466.177,2108.0618,-308.81232,-255.32855,365.59888
4,0,0,0,1.3753075e+10,1.0858973e+08,1.2788932e+10,1.9008958e+11,132.71893,67.94395,0.024327274,0.013842625,0.022034733,548.66394,6.2592206,25.116919,9.868085,22383.818,12925.761,2370.8582,80.939095,-43.345417,210.11809
5,0,0,0,0.0,0.0,1.1402316e+10,7.0057484e+10,122.25207,58.267033,0.0,0.013967161,0.0,52.253017,5.1417937,10.486395,8.828399,22142.566,11954.404,2496.0977,-62.185127,-104.10804,-7.9024153
6,0,0,0,2.10983e+10,0.0,5.7448013e+09,7.85155e+10,136.5024,75.47336,0.011459883,0.008213851,2.464626,153.0478,5.128929,9.250702,10.505511,22332.852,12246.944,2159.1028,-323.23,-747.28656,237.7397
7,0,0,0,1.3707649e+10,0.0,2.5364004e+09,7.130204e+10,105.334595,52.038563,0.010730415,0.007007697,0.25619438,210.04636,6.093504,14.140645,10.063744,22666.344,12475.571,1561.0315,-56.325104,-9.433335,-94.65027
8,0,0,0,1.1094305e+10,2.8828596e+07,1.4341245e+09,1.1916069e+11,90.85257,48.139828,0.0063387775,0.005045995,0.05053845,361.1125,6.2634225,33.54093,13.190689,21864.297,11808.646,2429.0308,490.5533,146.89629,47.065083
9,0,0,0,1.2320514e+10,0.0,2.6837645e+09,4.962183e+10,94.25906,47.305176,0.010436794,0.0062921015,0.07356183,30.523018,4.8711915,12.51416,9.424367,22216.953,11940.675,2393.9006,213.08867,293.27377,19.59047
10,0,0,0,6.650794e+09,0.0,2.926153e+09,4.9696063e+10,93.31578,44.09956,0.012151858,0.007093459,0.0,109.57804,6.066734,12.638233,7.6227155,22089.105,11652.888,1972.9595,-78.346115,-167.9957,-56.310562
11,0,0,0,0.0,0.0,3.8835208e+09,1.9287908e+10,78.61313,37.041153,0.0,0.009801919,0.0,25.472145,5.248284,6.917956,6.39487,22552.666,12221.904,1976.3237,-206.54884,-95.53618,191.27788
12,0,0,0,1.4964343e+09,0.0,2.6704297e+09,6.0959965e+10,93.4294,46.141014,0.013132657,0.0074405856,0.00947644,89.87704,5.738804,16.170084,9.807422,22426.389,11628.574,1509.6738,-96.676025,-25.840746,52.91253
13,0,0,0,0.0,0.0,3.3398228e+09,2.720816e+10,92.18411,50.117855,0.0,0.009289288,0.0,70.5724,4.884865,6.945307,7.356786,22405.83,12260.88,2291.6516,644.1723,-376.72736,411.78873
14,0,0,0,2.2262387e+09,3.7112444e+07,2.3793057e+09,5.55999e+10,92.20909,49.891575,0.010306589,0.007107649,0.013000533,139.12091,5.9407535,15.180906,10.445368,22595.25,12509.101,2204.251,-380.72467,31.60638,642.63
15,0,0,0,9.117905e+08,0.0,3.2631703e+09,1.8902233e+10,74.91674,36.22329,0.015455971,0.008581887,0.0,58.49782,6.7060704,7.3144417,7.655227,22510.848,12342.255,2363.077,-215.96895,-93.49991,-285.88364
16,0,0,0,4.2666335e+09,0.0,2.4142548e+09,2.7290604e+10,80.44307,39.081593,0.0145060085,0.007943411,0.031508498,20.438906,5.59256,9.316585,8.518521,22322.01,11980.621,2242.0935,26.222094,8.711987,80.92156
17,0,0,0,1.9999341e+09,0.0,1.4645988e+09,4.3752927e+10,76.70918,41.934097,0.00649685,0.005057374,0.0,116.78565,6.443498,17.266314,11.3208885,22386.744,11990.262,2326.0332,-157.51343,356.14288,618.964
18,0,0,0,8.548729e+09,5.8320635e+06,3.07904e+08,4.767453e+10,71.11174,34.240482,0.003071654,0.0028508108,0.0013413536,140.55505,3.4240258,22.227009,10.55144,22965.262,12936.042,1824.7074,-230.71164,-359.41156,186.65268
19,0,0,0,3.9806093e+09,0.0,1.1993743e+09,2.3673713e+10,82.67296,41.782146,0.010679708,0.006588519,0.042006686,71.367035,4.311385,7.4887996,6.957576,22408.951,12222.458,2360.9014,270.26385,441.4224,403.05835
20,0,0,0,0.0,0.0,1.719939e+09,8.998936e+09,56.12723,31.61149,0.0,0.0074602487,0.0,48.446384,6.5496917,6.933275,10.484968,22410.451,12149.83,2277.229,-267.03598,-250.63864,428.77774
21,0,0,0,7.70033e+09,0.0,5.2825494e+08,3.1969962e+10,76.12832,36.505615,0.004275495,0.003030121,0.02007807,184.47833,7.8649726,12.20202,9.911944,22071.014,11760.169,2458.7986,67.3775,173.28252,-5.9114347
22,0,0,0,6.889889e+09,0.0,2.0867285e+08,3.4606395e+10,71.17899,33.740612,0.0029389437,0.0026442783,0.018402454,179.69778,3.6986775,15.678176,6.0015364,22875.52,11946.25,1427.6494,-1.9544127,292.8757,399.88657
23,0,0,0,6.159884e+09,0.0,3.9948582e+08,2.657661e+10,70.553024,34.688286,0.004169583,0.0033735277,0.08762845,85.87893,3.3724709,11.921559,6.773412,22324.129,11817.903,2233.4585,126.52902,-433.14633,93.20614
24,0,0,0,4.053973e+09,0.0,5.0655418e+08,2.3477455e+10,66.44592,31.210724,0.005397385,0.0033835953,0.010889849,17.403286,5.622838,11.783345,11.939158,22589.248,12587.331,2981.5898,-53.75778,-90.9426,62.55564
25,0,0,0,0.0,0.0,1.2420616e+09,4.2044436e+09,46.022415,26.138813,0.0,0.013987703,0.0,28.374853,4.6786737,5.1443944,7.1604185,22466.027,12255.9375,2196.7249,-262.42813,225.65567,-382.13403
26,0,0,0,3.881258e+09,0.0,6.097752e+08,1.494401e+10,78.183,38.642643,0.00574371,0.0045591476,0.30031094,35.993465,3.2770753,5.273001,5.4329,22314.658,12126.539,2151.429,472.1273,621.84045,-55.491898
27,0,0,0,1.6548436e+09,8.409176e+06,1.8995883e+08,3.1351929e+10,58.086594,30.341242,0.0021674696,0.0023073389,0.0,137.90028,4.863991,21.26822,15.465995,21940.027,12712.458,2574.4534,312.6026,-107.03692,-298.61874
29,0,0,0,3.595903e+09,0.0,2.5235422e+08,1.5189948e+10,66.241936,32.139874,0.004178934,0.0027882666,0.0,82.55339,3.62425,7.937349,8.696454,22306.13,12093.992,2458.26,351.70367,410.1286,-144.4813
30,0,0,0,0.0,0.0,5.3568128e+08,1.3654801e+10,49.227097,27.093803,0.0,0.0043460615,0.0,39.319843,6.312721,12.850017,8.326076,22321.844,11985.378,2054.7122,-97.98114,-322.4899,116.36936
31,0,0,0,0.0,0.0,3.3002922e+08,1.8866078e+10,47.982574,28.738539,0.0,0.0037656636,0.0,75.77842,4.4008274,19.954765,5.962308,22424.203,12101.238,1842.0228,273.0948,-122.76849,-394.4447
33,0,0,0,0.0,0.0,2.7027766e+08,1.7663693e+10,47.64458,23.41751,0.0,0.003069889,0.0,140.9168,5.380249,22.411715,8.4772415,22796.967,12817.221,2456.8616,17.011374,86.177414,191.44073
34,0,0,0,0.0,0.0,5.2558765e+08,6.408032e+09,52.486107,29.867191,0.0,0.0049395207,0.0,29.093805,5.3725624,5.6514025,8.016486,22361.477,12213.3545,2230.1528,-144.02788,-257.16736,-497.93393
40,0,0,0,0.0,0.0,4.0357766e+08,3.535239e+09,35.90799,17.172783,0.0,0.0040182956,0.0,40.937824,5.827897,6.144261,9.080056,22269.67,12241.769,2428.3328,199.93503,71.56674,-163.91281
41,0,0,0,1.0782021e+09,0.0,1.9227309e+08,7.9993144e+09,30.057377,17.132374,0.0046033836,0.0027588964,0.0,123.13108,6.6557245,19.689314,20.657158,21974.158,12336.0625,2481.3757,235.4587,-121.459236,162.5197
42,0,0,0,0.0,0.0,3.0036963e+08,5.9712154e+09,43.62582,20.601099,0.0,0.0032726794,0.0,20.305737,6.1446834,6.998156,8.3141775,22557.607,12264.537,2516.1902,-130.03175,-187.53192,-294.9718
48,0,0,0,0.0,0.0,1.4424485e+08,7.761799e+09,32.946686,18.97689,0.0,0.002797658,0.0,35.89558,8.631072,16.410868,18.845173,22769.5,12271.163,2281.6853,148.42538,13.723948,-133.18845
52,0,0,0,0.0,0.0,2.1658472e+08,1.824735e+09,33.487823,17.5999,0.0,0.006084688,0.0,23.089737,4.885144,3.7267427,6.09415,22406.578,12244.866,2120.3716,435.34277,-31.049982,-540.4139
55,0,0,0,1.5234596e+09,0.0,1.388901e+08,1.6623496e+09,41.51418,8.019207,0.0071946206,0.0076518403,0.1974931,21.248524,2.0179327,2.5946684,3.8257253,22430.799,11994.351,2490.0554,10.261774,170.97739,111.06225
234,1,234,1,1.8404463e+12,2.0986757e+09,1.8522995e+11,1.5755294e+13,351.89236,205.1329,0.009694828,0.024326956,0.039657794,5248.524,10.437744,278.99854,198.89687,434.54694,15738.931,17604.36,24.135668,17.365528,35.374153
235,1,234,0,4.96923e+09,1.9188928e+08,2.1295487e+10,7.0472696e+10,149.55557,84.60318,0.027932452,0.016366169,0.56394756,242.83086,6.375821,7.5350842,10.407463,458.4651,15776.754,17582.008,-493.65884,-332.5237,-1.4273524
236,1,234,0,6.1531402e+10,6.228591e+07,5.430252e+09,3.0821256e+11,132.11844,65.69345,0.008863892,0.006532711,1.3230058,791.89026,7.694754,43.713394,19.575499,24888.096,15000.043,18455.502,174.80397,140.66788,-147.95691
237,1,234,0,4.955256e+10,1.8863476e+07,6.624442e+09,2.4320783e+11,149.00742,76.90219,0.012427838,0.010015595,2.586352,889.3554,7.732312,25.823809,13.7915,112.448746,15780.401,17223.635,300.64355,-253.42992,268.78098
238,1,234,0,0.0,500000.16,8.745089e+09,8.4592845e+10,117.85581,66.40384,0.0,0.010435386,0.0,71.473595,6.3356843,13.209587,13.946874,277.60718,15775.11,17550.896,-180.69894,-368.89813,241.95116
239,1,234,0,4.908169e+09,0.0,7.1452385e+09,9.449227e+10,125.86584,61.13063,0.01940524,0.01107875,0.20666642,258.60107,5.1363473,13.954789,8.515954,147.18884,15378.169,17928.646,125.922874,81.07424,6.285823
240,1,234,0,2.6497736e+09,8.379516e+07,6.5432115e+09,9.528752e+10,104.941414,56.232685,0.017748764,0.011040275,0.004974076,170.36137,5.6148505,19.950275,12.438746,122.46147,15743.995,17686.803,251.5616,265.15118,41.44504
241,1,234,0,6.5776865e+09,3.6845404e+07,2.185526e+09,9.445557e+10,92.59998,47.32374,0.009540824,0.0066031297,0.005751741,277.37888,5.876853,25.782646,9.127392,950.75366,15344.737,17786.188,-283.3682,53.07399,-69.154854
242,1,234,0,1.581193e+10,2.0518444e+07,1.7029843e+09,7.954023e+10,94.63876,46.96808,0.0062805056,0.00469932,0.18742646,313.6595,6.824306,19.794159,14.985505,24768.959,15331.973,17225.951,-166.1813,76.42279,-40.505695
243,1,234,0,1.8026043e+09,2.8772698e+07,9.922077e+08,8.865021e+10,77.198166,40.408154,0.0014312937,0.004876836,0.0,290.93088,5.591899,37.1022,15.615779,24594.771,15889.656,17489.55,247.20227,-270.44504,175.3193
244,1,234,0,3.520913e+09,2.5522958e+07,1.2981409e+09,6.168442e+10,79.69409,43.19067,0.0072931815,0.0052497922,0.0042941803,155.76776,5.89277,21.960539,10.39164,561.48376,16075.641,17445.262,102.495155,308.32678,282.0717
245,1,234,0,5.610761e+09,0.0,1.2286149e+09,4.3657556e+10,82.13707,39.3165,0.006864398,0.0047774008,0.049502093,99.26159,6.27025,16.291508,9.2524805,7.5919886,15548.08,17334.883,-18.959105,172.08636,77.700966
246,1,234,0,3.1379858e+09,1.5215083e+07,5.99734e+08,6.2456205e+10,68.98565,35.650623,0.0032306192,0.003982584,0.0,25.088804,5.676338,29.816181,17.284431,24925.021,15235.382,18147.867,179.76534,83.620674,-221.6879
247,1,234,0,8.682862e+08,2.532515e+07,1.054307e+09,4.7109214e+10,67.79796,34.655964,0.0,0.0045172586,0.0,40.7484,6.922048,22.14126,22.709106,448.12027,16246.251,17116.21,-113.78301,-26.459305,123.04682
248,1,234,0,1.4409747e+09,0.0,1.56164e+09,1.5910137e+10,73.37221,37.01923,0.01394634,0.0071902396,0.11550601,9.862985,5.0917606,6.4847074,5.7643805,556.4516,15735.215,17641.309,172.49751,-181.03722,-247.7869
249,1,234,0,3.558137e+09,0.0,7.208146e+08,3.5595563e+10,80.23246,40.446575,0.0081683025,0.004525873,0.0039872373,114.270065,5.0052032,12.536418,9.748501,210.04193,15646.058,17272.342,309.95245,-93.89819,161.50375
250,1,234,0,6.238353e+09,8.42637e+06,2.3850789e+08,4.6987153e+10,68.05298,34.073456,0.00263954,0.0021312681,0.0,140.25415,4.788119,24.274176,13.502305,24633.76,15309.032,17673.16,201.31429,140.74852,-190.56197
251,1,234,0,5.823588e+09,0.0,4.240456e+08,3.9257035e+10,65.90071,36.643055,0.0038692667,0.0030036562,0.072374605,364.21292,4.8645005,22.246546,6.134648,679.138,15386.427,17801.422,164.99738,-242.813,55.56366
252,1,234,0,0.0,0.0,1.2697519e+09,5.840284e+09,52.251358,24.749746,0.0,0.006929092,0.0,26.696714,4.9240303,5.1618385,6.4056077,510.90292,15759.189,17670.838,-326.02185,234.76091,-123.43445
253,1,234,0,6.571193e+09,804357.94,1.9820395e+08,3.0267468e+10,71.44934,32.706467,0.0028320418,0.002824501,0.0033867336,78.65729,3.0555096,15.002232,6.929546,24801.525,16238.95,17493.613,127.80194,-324.37976,118.23152
254,1,234,0,9.022868e+07,0.0,7.778432e+08,2.1350828e+10,64.65553,36.200005,0.0,0.0045683547,0.0,57.897026,6.801385,11.446366,14.779028,385.30023,15576.274,17671.643,118.61659,220.83728,-431.0198
255,1,234,0,1.5876242e+09,0.0,8.6457235e+08,1.3328371e+10,70.60532,38.955116,0.009212428,0.005011761,0.058713492,36.11482,4.419142,5.976454,7.745867,411.87234,15687.983,17625.494,46.387287,66.62536,712.2661
256,1,234,0,3.29355e+09,0.0,3.4815382e+08,1.9977126e+10,58.74165,24.895645,0.0042650755,0.003070387,0.1324978,74.64272,4.9069376,18.999979,7.4556036,737.13776,16187.559,17581.791,79.14514,111.729065,154.6601
257,1,234,0,4.3215396e+09,0.0,2.5294736e+08,2.0402072e+10,65.52394,35.679955,0.0035836042,0.0034779843,0.047479328,83.127975,2.9110198,10.265852,8.933061,463.7116,15622.759,17531.004,-252.54167,-546.22064,147.915
258,1,234,0,0.0,0.0,8.25816e+08,5.015471e+09,35.321346,16.38708,0.0,0.006058034,0.0,29.597916,11.196187,10.531522,14.465479,403.17404,15574.999,17519.85,-36.05143,-126.26555,-110.92179
259,1,234,0,2.2147653e+09,0.0,4.901492e+08,1.328485e+10,62.577755,31.896961,0.006766918,0.0037582645,0.13501829,35.094307,6.573161,7.4601216,7.798903,367.46066,15831.723,17619.832,-448.0505,60.392788,298.57486
262,1,234,0,2.4094787e+09,0.0,3.0858413e+08,1.4398312e+10,64.289696,33.356136,0.0054401075,0.0029673534,0.17021538,33.58177,3.9963064,7.88143,5.900248,172.15129,15709.075,17700.896,-7.694565,-308.97327,286.60834
271,1,234,0,0.0,0.0,1.633954e+08,6.722956e+09,42.39784,20.992064,0.0,0.0028997287,0.0,9.475072,6.805098,8.332375,7.1942267,600.2496,15937.895,17812.7,-214.24028,56.964245,250.47601
272,1,234,0,0.0,0.0,1.929177e+08,3.4938578e+09,35.905506,15.024585,0.0,0.0031396707,0.0,11.682899,6.8287096,6.112669,6.3555675,687.6794,15844.932,18043.602,19.023563,34.649017,94.052635
274,1,234,0,0.0,0.0,1.4499347e+08,4.8001654e+09,39.047382,17.335485,0.0,0.002578826,0.0,20.0124,6.726623,6.831454,8.007509,347.9977,15569.676,17351.85,215.52158,172.62485,102.603615
276,1,234,0,0.0,0.0,1.437877e+08,3.8256056e+09,24.218311,11.160253,0.0,0.0025621988,0.0,48.386505,15.813929,14.040961,14.09809,392.17682,15456.653,18012.799,-15.968058,-126.776825,73.6833
277,1,234,0,0.0,0.0,1.8041298e+08,1.9578423e+09,30.411352,13.873198,0.0,0.0038333936,0.0,28.325151,5.4570804,5.4570804,6.45652,324.65717,15826.311,17698.037,399.26694,57.77016,62.44124
401,2,401,1,4.983904e+11,1.6950418e+09,1.2322983e+11,9.250253e+12,316.42725,172.12457,0.00016246065,0.02666966,0.0013798664,2387.363,4.842937,258.6893,88.87464,14417.445,16969.896,17408.3,-21.502405,-92.71098,1.9785997
402,2,401,0,1.8477264e+11,0.0,3.152041e+10,2.3500122e+12,185.4737,107.7804,0.0,0.016937347,0.0,3509.776,8.528421,162.56294,68.082794,13986.852,16260.164,18074.736,61.60976,181.67915,-180.73578
403,2,401,0,9.64076e+09,5.3188176e+08,4.1066324e+10,1.2740426e+12,204.69186,123.83243,0.0,0.020543735,0.0,2022.4198,4.8949146,65.717384,57.558697,14137.214,16571.639,17102.467,65.368225,50.49423,220.87737
404,2,401,0,4.931459e+10,1.31972264e+08,9.770724e+09,5.297789e+11,130.33101,68.06258,0.016956028,0.0120970905,0.019912817,1115.8896,5.7710314,86.013466,18.292528,13715.775,16787.695,16563.531,148.10802,184.65413,138.32642
405,2,401,0,3.4861974e+10,1.1723084e+08,1.0647476e+10,1.5168587e+11,155.78351,88.80594,0.012904619,0.011015382,2.4827406,955.5031,7.133752,14.24657,17.937784,14102.362,16562.084,17199.072,349.12125,169.90778,-105.4815
406,2,401,0,0.0,6.03175e+08,1.4092354e+10,3.5467944e+10,140.55745,74.49794,0.0,0.01612317,0.0,121.34572,4.4145327,4.5173926,6.8931217,13979.833,16260.661,18094.287,108.924034,190.88802,-261.67508
407,2,401,0,2.4063666e+10,1.3544303e+07,1.6267172e+09,1.1297245e+11,103.76159,54.021046,0.006009614,0.0048113028,0.39932835,587.91327,6.722159,23.430454,14.991504,13842.657,16965.854,16716.586,127.016754,137.63826,82.36551
408,2,401,0,2.0006402e+10,9.036544e+06,1.00527526e+09,7.938101e+10,99.11485,51.566536,0.0045988243,0.0038112255,0.21492708,416.75238,6.4757423,17.766043,10.503987,13900.786,16457.822,17404.303,50.26795,140.76825,-137.56511
409,2,401,0,0.0,3.881483e+07,1.2463016e+09,1.2829492e+11,76.55082,46.61161,0.0,0.0027455804,0.0,494.50803,18.222778,47.333,46.363407,14899.657,17362.453,17477.652,-148.50269,-270.86505,-143.51431
410,2,401,0,4.3905526e+09,0.0,2.2885376e+09,2.2718271e+10,79.69353,37.121735,0.01361096,0.007018832,0.0560401,20.01818,5.5648413,7.839648,8.343338,14545.53,16896.584,17265.363,-123.423256,-26.708576,143.9897
411,2,401,0,1.2313354e+10,7.187798e+06,2.2407947e+08,6.189246e+10,81.80207,43.181355,0.0017004553,0.0016774201,0.101541445,236.34428,5.9267483,21.268665,14.169912,14166.22,16479.867,17732.66,70.09425,5.5546894,-106.59059
412,2,401,0,9.69277e+09,1.1261104e+07,4.4733267e+08,4.782311e+10,84.06211,43.400978,0.003309178,0.0029178136,0.081106566,195.28241,4.2453704,15.662913,8.134601,13684.74,16879.836,16445.678,91.48235,174.47908,227.47705
413,2,401,0,3.1943665e+09,2.3591346e+07,9.2683206e+08,4.007719e+10,78.71626,40.417164,0.0060794684,0.0045636836,0.0,198.60172,5.524134,14.349589,11.345834,13979.187,16474.26,18049.838,-71.04108,121.748886,-264.74496
414,2,401,0,8.3565317e+09,5.969301e+06,4.1611674e+08,4.420466e+10,77.00624,37.20902,0.004296088,0.0033643015,0.07052426,179.60696,4.0383196,17.68003,7.4389744,14264.064,16852.404,16818.367,177.69743,80.68371,284.90936
415,2,401,0,5.367896e+09,1.703474e+07,6.269714e+08,4.148025e+10,71.551315,36.980957,0.004309508,0.0035858331,0.0,154.24504,4.9021177,20.272383,11.028152,13997.854,16396.03,17696.15,7.4831705,181.30466,-72.301674
416,2,401,0,6.9180513e+09,0.0,2.3746856e+08,4.3973698e+10,70.46177,34.475906,0.0034725359,0.0026989998,0.016866477,187.45442,2.9703302,21.310383,12.281211,13547.218,16922.918,16879.951,57.3802,264.282,75.72307
417,2,401,0,6.2829804e+09,5.712501e+06,3.6796342e+08,3.9205188e+10,76.47604,35.72107,0.00413677,0.0036759716,0.028872676,130.55482,3.2977304,17.710922,7.1356864,13705.625,17006.748,16371.885,73.64206,234.88072,241.57353
418,2,401,0,5.3246326e+09,9.355716e+06,6.799893e+08,2.582093e+10,73.23477,35.23807,0.0061008,0.004299878,0.022250596,57.222645,4.606579,11.106282,8.663268,14089.002,16452.846,17742.234,112.819305,166.67781,-65.06096
419,2,401,0,6.3200323e+09,0.0,4.6800934e+08,3.2560765e+10,81.47317,37.71119,0.0049085426,0.0037056783,0.12129831,37.434235,4.6310096,11.326614,6.9409447,14547.91,16688.89,17479.418,-78.81764,22.008507,15.465365
420,2,401,0,5.421865e+08,0.0,6.6978214e+08,2.922764e+10,64.33806,34.1981,0.0056199036,0.0037865776,0.0,21.873066,5.3729854,15.503777,16.480595,14002.954,16177.655,18269.67,-108.206635,200.63411,-54.908707
421,2,401,0,6.150477e+09,1.9614611e+06,2.36952e+08,2.7430842e+10,69.67559,32.90618,0.0034317733,0.0028344796,0.04655601,66.47139,3.2520525,12.684025,8.0191555,14274.47,16221.422,17433.873,43.811886,137.6532,-89.73376
422,2,401,0,4.0337272e+09,3.5592662e+06,2.1217678e+08,3.3202856e+10,67.13041,34.5347,0.0038488195,0.0027891032,0.0,138.13489,3.9870894,17.18885,10.538319,13803.855,16405.96,17214.295,180.26053,89.04126,-217.16011
