subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,2.9383645e+12,1.8093007e+09,7.5260125e+10,4.5173e+13,550.6291,352.74918,0.008112913,0.02128735,1.4849948,13494.442,19.044416,349.32956,496.5287,23530.709,14865.464,19129.23,101.74965,-85.135666,-17.7698
1,0,0,0,5.5900865e+10,8.727171e+08,1.7149234e+10,3.3023077e+12,272.60733,170.20113,0.0014897101,0.02230044,0.0051498003,5404.5728,3.2805533,96.089134,81.69432,23381.326,14289.933,18769.416,181.56288,586.21857,291.1572
2,0,0,0,8.597281e+07,0.0,2.0431774e+10,9.154656e+11,234.24236,153.90343,0.0,0.019005766,0.0,1120.6324,8.088814,37.328617,49.948143,23789.367,14565.186,18944.45,-115.36111,-312.1811,-467.0067
3,0,0,0,0.0,1.4929627e+09,1.3280507e+10,4.988996e+10,185.49104,101.11817,0.0,0.02093313,0.0,7.905472,3.013282,3.404119,4.7591743,23548.54,14857.053,19125.518,-231.57541,205.6424,129.5582
4,0,0,0,5.118576e+09,1.9292651e+08,5.698328e+09,6.3491775e+11,178.2637,110.3113,0.01042296,0.012739694,0.0,823.5755,7.0199413,43.421814,51.189247,22961.902,14877.869,19219.525,-361.71707,-412.05618,-81.44068
5,0,0,0,0.0,4.8564736e+07,7.6596086e+09,2.3012136e+11,164.2061,97.5328,0.0,0.019276919,0.0,196.46077,4.6316323,18.498383,19.713728,23829.225,14656.836,19107.639,585.4257,-540.76154,380.59985
6,0,0,0,0.0,0.0,6.2703427e+09,4.4361757e+10,117.40924,59.11961,0.0,0.020121,0.0,42.212307,4.687423,7.0625687,5.9319324,23767.1,14710.898,19111.988,30.594683,57.257286,3.8644445
7,0,0,0,7.7126185e+09,6.6523944e+07,4.2228367e+09,1.9030411e+11,156.99243,90.86992,0.02237456,0.014253683,0.8207088,598.99036,6.600794,16.743015,17.539858,23672.658,14887.162,18976.252,-205.0453,536.2763,588.828
8,0,0,0,2.821102e+09,0.0,3.7280433e+09,1.0552e+11,113.749466,57.87263,0.023523059,0.013862822,0.16336969,85.874756,5.3982925,18.114561,11.917031,23064.99,14694.123,19323.879,-190.97878,-69.80212,26.564316
9,0,0,0,0.0,7.553376e+08,3.6198372e+09,4.3828818e+10,117.36004,64.49234,0.0,0.0137359295,0.0,43.35539,5.0515656,7.2217846,9.590544,23748.625,14598.2,19000.45,9.397427,-206.1034,-290.18097
10,0,0,0,3.4392317e+08,0.0,2.989609e+09,1.03707754e+11,124.76445,75.05149,0.0033070578,0.010399518,0.0012405412,102.205574,5.2610006,14.56587,12.030848,23405.26,14789.951,19285.309,459.71045,-127.0772,-999.62445
11,0,0,0,1.808329e+09,6.2092656e+07,1.9724344e+09,1.5133496e+11,122.51049,68.21708,0.01114171,0.010130802,0.034117535,590.9246,5.207335,22.428665,19.008434,23559.018,14487.33,19016.992,-166.7521,616.98785,434.58664
12,0,0,0,0.0,0.0,2.51797e+09,8.524985e+10,109.276535,58.08067,0.0,0.011405721,0.0,140.27722,5.460667,15.424534,14.843522,23458.91,15096.528,19232.574,-269.79092,-518.85297,133.34926
13,0,0,0,8.536966e+07,3.8260136e+07,2.357556e+09,9.637681e+10,113.145546,60.299667,0.017096892,0.0118403165,0.0,89.11128,5.9338,16.4029,14.381785,23220.574,14576.56,19383.633,413.08463,-74.271576,-120.020805
14,0,0,0,4.1250468e+09,4.1415916e+07,1.1170244e+09,1.5490984e+11,105.021255,55.49371,0.01060549,0.00903368,0.0,296.19205,4.289902,33.66892,15.480953,23189.225,15396.856,19052.232,783.70917,-288.66577,-117.116806
15,0,0,0,6.1670697e+09,2.2748974e+07,4.97942e+08,1.7081596e+11,94.931076,52.24812,0.0067941826,0.0055141416,0.0,505.4924,5.2225065,42.18521,30.287231,23262.588,15329.737,19970.39,181.59775,-190.56165,-565.96906
16,0,0,0,1.150982e+09,0.0,1.8477078e+09,6.000216e+10,103.03579,62.52502,0.010317854,0.009748359,0.0,126.78889,4.9920993,12.420443,16.962992,23471.512,14257.818,18752.432,-57.511547,749.7455,216.35507
17,0,0,0,1.4796122e+09,4.5291948e+07,1.6662228e+09,8.766162e+10,100.529594,56.40934,0.013544409,0.009069927,0.0,105.40485,4.922624,19.143257,14.968842,23068.523,14594.502,19254.09,228.02734,-248.92812,77.42343
18,0,0,0,8.384733e+09,1.3732666e+07,5.941909e+08,1.3369388e+11,100.59395,51.791702,0.00721694,0.0061034504,0.14512381,346.78836,4.0128655,33.313335,7.8977137,23389.78,14567.015,19801.592,343.3333,254.37462,-522.331
19,0,0,0,1.4292637e+09,0.0,1.3615855e+09,6.4940003e+10,103.85023,60.177628,0.011327395,0.007559377,0.18927072,87.72072,5.5884995,13.191879,9.837124,23711.121,14788.394,19173.871,-552.43854,-659.97205,534.78735
20,0,0,0,1.9626198e+09,0.0,1.2899821e+09,5.5444525e+10,102.79483,59.29616,0.010140474,0.0070733,0.37419954,153.45961,5.756142,11.518735,13.631294,23390.941,14826.539,19221.6,-610.6278,-611.3081,183.5485
21,0,0,0,3.3076928e+09,0.0,1.1343095e+09,5.6700756e+10,101.029236,52.49342,0.012061686,0.0079193525,0.35106772,109.20958,4.727785,12.341706,7.747511,23410.225,14681.1045,19366.4,650.9547,-197.64934,-51.22495
22,0,0,0,1.2981155e+09,3.3513638e+07,9.0665574e+08,9.840463e+10,100.25469,56.154175,0.006718258,0.0059934,0.0,275.45926,5.564556,21.471767,20.263008,23344.662,14298.666,19044.312,380.41403,454.29193,107.67812
23,0,0,0,6.185531e+09,1.3521363e+07,3.4866723e+08,1.0705832e+11,96.12931,50.139725,0.004122663,0.004742279,0.049347524,361.38284,4.5504713,28.177418,13.287387,23453.73,14445.607,18376.715,136.27571,365.89017,588.44696
24,0,0,0,0.0,0.0,6.801885e+08,9.871547e+10,101.99372,61.723293,0.0,0.0045920117,0.0,244.13522,6.855457,20.955294,24.596363,23239.389,14759.228,19373.41,-240.79485,-566.77594,-216.44893
