subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,6.232922e+11,1.3208419e+08,4.0171786e+10,9.945883e+11,104.186844,60.256283,0.0026318233,0.0049580396,0.19050683,2220.597,76.171104,209.1508,278.89282,20799.549,2984.6892,20849.162,-64.88226,-10.098779,32.868847
40,3,40,1,7.3424716e+10,4.1291465e+06,9.4707494e+08,1.1416358e+11,47.711254,28.403849,0.0004341646,0.00064167846,0.0,943.32623,108.065216,116.23116,152.52022,11592.876,11204.304,261.39603,75.3043,-32.66642,-7.196736
55,5,55,1,1.9406196e+11,2.2475384e+07,4.9983314e+09,3.0380976e+11,73.51034,48.114475,0.0011964292,0.0023595826,0.026107177,1501.3936,48.32223,121.23195,132.8157,12061.816,9415.744,87.38229,-1.7913115,21.44143,-24.494366
60,6,60,1,2.1161805e+11,0.0,5.0215037e+08,3.0854536e+11,71.41936,35.3528,0.0006297223,0.0007599772,0.4972106,594.94806,8.189362,153.99266,13.369506,11037.982,9107.179,22987.773,44.09063,0.5888065,33.25911
61,6,60,0,3.750802e+10,1.4052952e+07,1.3319392e+09,5.268255e+10,43.009914,28.925528,0.00067812356,0.0013782333,0.0,500.20837,57.222076,65.22597,96.69932,10679.923,9141.532,22852.857,131.55864,-11.78779,57.80644
69,7,69,1,3.116134e+11,4.8087255e+06,2.1409258e+09,4.1321182e+11,116.63987,59.64466,0.0009991856,0.0013745152,2.4578123,1933.1787,13.364337,68.254326,39.877663,9627.106,12316.423,5557.8228,12.940527,-12.031026,-26.49946
70,7,69,0,5.9061346e+10,0.0,3.8103453e+08,7.605734e+10,74.09418,36.37258,0.0005221362,0.00073119625,0.1657415,360.37042,6.231997,32.318768,13.18292,9427.317,12416.61,5678.2856,78.687416,-31.259167,-88.062515
71,7,69,0,3.657741e+09,0.0,1.7084846e+08,3.8988541e+09,48.488785,25.64906,0.0018345095,0.0021391173,0.6007062,82.04893,3.6329265,3.990375,5.531412,9613.434,12335.499,5554.0776,40.53976,11.14685,-73.21357
74,8,74,1,2.7290516e+11,1.0150644e+07,4.619861e+09,3.943758e+11,91.06066,48.48868,0.0013775053,0.0026618326,0.7867069,698.47253,9.34946,117.56894,34.602306,22070.5,3893.0452,24619.742,-39.37781,-29.49014,-55.574287
75,8,74,0,4.9808983e+09,0.0,6.1490515e+08,5.7417385e+09,53.762657,33.184467,0.0024422824,0.0034670038,0.77993953,134.56099,4.371831,4.364225,4.165526,22075.582,3902.7183,24627.05,-47.696854,1.9162552,-95.24187
78,9,78,1,2.4913846e+11,9.931611e+06,2.9780529e+09,3.4248285e+11,89.88286,47.113697,0.0011653516,0.0019574806,0.06999746,832.44507,22.691288,91.35421,98.11391,15158.757,15234.897,11227.956,28.872173,-4.4178705,-28.099655
79,9,78,0,8.556862e+09,0.0,2.243161e+08,8.997378e+09,59.882908,28.176302,0.0013377123,0.0020845132,0.6798266,60.57068,5.6243496,5.6035905,6.230723,15164.126,15245.738,11243.69,2.6403608,-54.658108,-95.94776
83,10,83,1,2.0015045e+11,9.423717e+06,1.3463566e+09,2.7672383e+11,67.52488,32.998516,0.0008520129,0.001423893,0.018786319,1382.8228,27.32069,131.35794,120.13944,23803.74,16415.643,17098.783,-34.256702,36.265236,-9.158766
90,13,90,1,1.3320897e+11,4.632284e+06,2.0024326e+08,2.0809046e+11,54.729874,27.687935,0.00031872137,0.00037975257,0.2007186,1430.1088,8.502675,227.0625,5.6030974,22202.338,18100.785,8817.729,-9.956637,-17.284397,6.1411552
100,15,100,1,1.8868029e+11,8.1563455e+06,1.0876385e+09,2.5295284e+11,79.67032,36.728523,0.00079652306,0.0010814063,0.107984245,731.17834,8.561589,90.17629,33.071507,17889.406,12002.96,8521.515,-20.403019,41.655033,-5.442716
108,16,108,1,1.880921e+11,6.916374e+06,1.7852963e+09,2.5411063e+11,93.47218,42.88912,0.00144999,0.0014431846,0.67303836,306.81345,11.067676,62.992283,58.701607,10158.121,10309.514,6533.0645,12.455521,24.081913,-51.825657
113,17,113,1,1.636129e+11,7.657293e+06,1.1974586e+09,2.2047667e+11,77.01509,36.092842,0.001139693,0.0013046381,0.1871748,1442.5198,11.811407,84.266365,60.064476,17044.018,3891.694,20579.545,42.910355,-23.152584,46.358498
115,17,113,0,3.890046e+09,0.0,1.3376814e+08,4.121104e+09,43.129677,24.706594,0.0014300991,0.0014562833,0.14083412,114.87539,5.0265203,4.90792,4.4501967,17049.818,3898.5652,20596.742,-15.269093,-46.686302,55.101513
131,20,131,1,1.3768455e+11,5.306716e+06,8.760895e+08,1.8419001e+11,85.92513,36.047283,0.0011660199,0.0009386642,0.6533538,621.6718,5.469196,58.43879,36.681633,10483.263,9970.248,3282.3677,45.370728,-11.26924,1.1148181
135,21,135,1,7.1507804e+10,1.0216322e+07,9.490896e+08,1.144377e+11,50.826363,32.618244,0.00067065936,0.0010271537,0.0,519.4031,41.520824,97.507935,128.3417,17845.527,21936.637,21073.31,71.72719,49.6632,35.78761
140,23,140,1,2.0020156e+10,5.0468795e+06,2.9495734e+08,3.4125083e+10,37.362564,26.448069,0.0001688554,0.0007765316,0.0,233.26443,26.871473,53.42578,47.622223,20673.44,24986.186,15612.9375,-32.52194,8.755501,67.50909
161,29,161,1,3.8763192e+10,7.2046055e+06,7.888545e+08,7.199303e+10,40.63723,26.729702,0.0004030166,0.0010590152,0.0,1019.08417,56.101673,101.929146,135.135,12241.263,10472.686,23478.033,-1.823023,-29.949234,37.380856
163,30,163,1,1.5236619e+10,1.0206124e+07,1.0345368e+09,3.724817e+10,33.06421,21.932669,0.0010408235,0.0011812098,0.0,143.58827,25.968493,79.55357,105.19833,11396.382,9902.028,3493.809,-30.82299,8.181021,-32.726406
179,36,179,1,1.91185e+10,9.1216936e+07,4.914877e+08,3.719406e+10,35.54889,23.141665,0.0005318809,0.00075838814,0.0,389.9756,26.74925,63.843685,67.50591,12053.472,10298.005,22707.062,37.12225,-9.079758,60.014885
197,42,197,1,5.931605e+10,0.0,1.8404867e+08,8.3898245e+10,61.419083,30.606554,0.0004516411,0.00035632073,0.070663236,200.24374,6.8973293,48.53739,41.017975,22149.846,2894.8347,23745.2,-39.872177,21.039154,-39.459793
225,51,225,1,4.067043e+10,4.1542365e+06,2.464246e+08,6.1147963e+10,44.80321,23.624475,0.0003928289,0.000589315,0.0,186.5069,34.0891,73.7029,103.64302,15951.735,12558.73,6309.0986,-3.8857188,7.156404,9.917147
226,52,226,1,5.4852923e+10,3.1044415e+06,1.7419693e+08,7.613408e+10,60.636715,25.580431,0.0003501405,0.00037602516,0.0,89.58536,7.282726,44.923954,46.671967,23202.867,19458.938,13497.994,-7.3296127,-16.16198,-4.099379
238,58,238,1,0.0,0.0,2.3073765e+08,3.0413353e+09,11.510747,7.694763,0.0,0.00051848,0.0,57.41839,40.36221,53.67459,76.78073,19630.697,21318.28,21942.572,-15.658959,42.204586,10.525483
