subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,6.374792e+11,9.2099296e+08,4.3023846e+09,2.7877067e+12,142.3361,87.1161,0.0002817408,0.0010798963,0.0,6399.898,124.200615,300.30762,353.93726,11508.875,10379.602,15998.648,3.8852491,-6.291104,-18.55413
1,0,0,0,1.2049834e+11,2.7594688e+08,8.261538e+09,5.7967614e+11,108.678276,61.805088,0.0009967894,0.002439384,0.0,1563.6467,34.22654,113.00235,161.44034,12495.602,10137.831,16336.835,-125.89013,44.358837,-14.518306
2,0,0,0,1.2579846e+10,0.0,2.1781962e+09,1.541035e+11,65.64061,42.55121,0.00030586048,0.0012884006,0.0,1516.2297,85.76299,85.81478,134.0757,11429.955,10703.855,15646.887,-35.917133,-59.422985,64.828835
3,0,0,0,7.742621e+09,0.0,1.0125564e+09,7.2670765e+10,57.451313,37.320244,0.0009028034,0.0012750373,0.0,677.6871,22.511677,48.537033,53.05979,11623.547,10469.579,15539.017,-0.83364,-46.541744,173.79471
5,0,0,0,0.0,0.0,3.648167e+08,6.5338015e+09,28.857449,18.934265,0.0,0.0012269627,0.0,29.590094,13.411793,18.813414,23.675934,11544.695,10285.535,16071.858,72.03623,112.75548,-128.46774
6,0,0,0,0.0,0.0,4.5353238e+08,5.1678986e+09,22.422285,17.18449,0.0,0.0017017977,0.0,98.693665,22.539537,25.19328,38.479153,11493.082,10382.984,16001.623,-46.483253,-13.438035,-94.33169
81,1,81,1,8.561754e+11,0.0,1.4465368e+10,3.1688153e+12,145.40985,90.230064,0.0005521861,0.001977271,0.006270265,4890.578,254.24033,333.0551,428.7671,857.3292,9351.025,21800.508,71.736336,-13.790962,-4.0413914
86,1,81,0,4.1037952e+09,0.0,1.673871e+08,9.984504e+09,45.39285,26.327623,0.00042833106,0.0007914007,0.0,124.48453,11.016722,10.525798,11.008923,806.5231,9556.846,21705.383,231.23302,-201.6992,1.3065801
87,1,81,0,0.0,7.967369e+08,4.3067325e+08,3.159696e+09,28.789812,14.299775,0.0,0.00227287,0.0,31.469362,20.89293,14.642208,4.658219,1063.511,9241.118,22002.068,51.550743,15.429472,-31.900394
134,2,134,1,6.661712e+11,9.294428e+08,8.325573e+09,2.6431366e+12,138.42761,87.72419,0.0006568942,0.0016420798,0.0,6012.949,60.66296,304.66522,392.6037,8238.106,13982.806,9197.127,-24.180925,-40.575584,20.239815
135,2,134,0,1.5390995e+10,2.5119248e+07,2.0139366e+08,7.214975e+10,51.151814,29.476004,0.00023104435,0.00060239073,0.0,465.60226,17.02247,61.53462,77.14958,7978.332,14591.617,8878.964,104.57958,-130.95013,-0.14901827
136,2,134,0,1.3295197e+09,0.0,8.590314e+08,4.9717776e+10,48.626568,29.498676,0.0,0.0012646868,0.0,214.2467,14.8500595,46.35187,51.012154,7627.188,13506.767,8864.949,164.79631,8.175776,-48.66262
137,2,134,0,1.3288914e+08,0.0,1.9897293e+08,1.7086264e+10,33.614582,22.611843,0.0,0.00060352555,0.0,112.00511,20.643312,34.03406,47.17617,7911.6587,13698.039,9035.909,67.20192,73.35107,38.87467
213,3,213,1,6.67883e+11,5.749204e+08,1.263896e+10,2.2946757e+12,145.98657,82.47697,0.0009454242,0.002598329,0.0,9174.438,35.08305,238.1636,314.99878,4169.631,8608.375,22484.229,-15.611481,5.4345546,19.871342
214,3,213,0,5.80869e+09,0.0,2.5905016e+09,7.822089e+10,56.25128,35.31334,0.00036037472,0.0019139419,0.0,636.634,27.995617,55.780666,74.26826,4553.8926,8505.07,22889.736,-102.97476,-30.230984,-74.83789
215,3,213,0,0.0,0.0,1.430613e+08,9.063553e+09,31.611923,20.830166,0.0,0.00049428345,0.0,115.47086,15.277276,21.635334,29.314526,4123.353,8622.882,22667.885,145.27652,38.035015,177.73413
219,3,213,0,1.9918083e+09,0.0,1.4733549e+08,2.1566694e+09,35.481014,11.834398,0.002760574,0.003756837,0.0,59.620403,4.4831367,4.24592,4.5350194,4273.721,8540.1455,22670.797,-64.09229,58.067467,-14.110899
247,4,247,1,3.5740628e+11,4.3960403e+08,8.624072e+09,1.5097127e+12,127.97829,76.66865,0.0010157187,0.002185206,0.0,3452.1116,54.9244,210.46146,306.9316,9509.87,13987.595,10828.343,-61.311737,-26.273214,-32.19874
248,4,247,0,1.9297622e+07,0.0,2.6158454e+09,5.6631284e+10,61.368477,40.797493,0.0,0.0023003402,0.0,120.412674,20.408987,36.727272,52.181446,9562.238,14233.005,10627.996,-38.22263,61.940525,-149.84183
274,5,274,1,2.7828263e+11,2.920916e+08,2.7224835e+09,1.2407418e+12,110.77454,70.53669,2.0455265e-05,0.0015329918,0.0,6982.1787,25.730282,223.64243,280.20383,1979.5089,9149.94,17727.115,0.17059481,22.600784,15.200956
275,5,274,0,1.8728045e+10,5.0952348e+07,1.0188346e+09,8.829337e+10,62.71939,34.632004,0.0005873231,0.0013220515,0.0,252.479,18.083055,50.994946,64.50913,1819.0386,9532.23,17010.287,46.57206,-77.970146,31.998692
277,5,274,0,2.9100605e+09,9.384374e+07,1.084747e+09,4.1456808e+10,53.51754,34.43374,0.00012318692,0.0014847211,0.0,205.17395,16.177423,34.01767,46.244083,2139.5972,9177.555,18019.473,-45.658855,86.84989,-103.44405
279,5,274,0,0.0,0.0,3.8549392e+08,2.4080003e+10,36.94669,25.235367,0.0,0.000881344,0.0,144.99944,17.596573,38.72133,47.270267,1913.8579,8887.361,17667.14,-0.2973196,-31.447725,-0.43676838
280,5,274,0,1.110036e+09,1.9009412e+07,1.3690376e+08,1.8319286e+10,36.198524,22.181759,0.00012433826,0.00039927466,0.0,138.92088,20.284063,33.891872,49.325634,1622.2798,9928.621,16547.955,57.792736,-99.01423,11.171446
311,6,311,1,1.8514713e+11,2.925911e+08,4.105175e+09,8.315055e+11,107.46654,65.04175,0.00060511945,0.001970827,0.0,1825.461,29.714499,157.18454,186.21182,7053.0786,5531.3804,4225.025,-0.070699126,55.399445,-30.674349
312,6,311,0,1.3531916e+11,1.47363e+08,1.04143123e+09,4.0381704e+11,83.898186,47.64393,0.0003620146,0.00091844256,0.0,1877.2592,59.064045,137.6132,196.72255,6811.352,6101.599,4261.9233,60.232273,-23.525856,-12.274046
313,6,311,0,1.1812076e+10,0.0,1.5207229e+08,2.9717504e+10,51.047543,31.07715,0.00025525485,0.00033638976,0.0,277.22833,25.239119,27.429441,39.935276,6954.4497,5482.601,4190.1323,-94.82386,42.118256,92.72349
314,6,311,0,8.085867e+09,0.0,4.0143613e+08,1.6934606e+10,45.58703,24.560362,0.0006851069,0.0011750311,0.009250873,136.71733,13.693711,19.550364,10.421875,6718.3037,6027.71,4393.9043,51.10597,-8.320033,-17.106386
333,7,333,1,4.9540252e+11,2.3434803e+08,8.873895e+09,1.1940748e+12,140.7555,72.13798,0.002163319,0.0033625439,1.754934,1175.6455,15.50286,130.30536,152.26187,18691.986,24603.242,12063.846,41.706467,1.2585627,-52.057354
335,7,333,0,2.3511326e+08,0.0,5.3908666e+08,1.428638e+10,33.29562,21.270622,0.001425291,0.0011118568,0.0,85.96941,18.682806,30.84666,43.072365,18883.777,24629.217,11946.056,-122.67,-13.340687,-12.247131
336,7,333,0,4.6575375e+09,0.0,1.7325314e+08,4.9184184e+09,47.249493,25.284536,0.0030814798,0.0044423738,0.8374651,134.4293,5.0842767,5.028655,4.2824607,18701.426,24603.889,12083.845,72.01045,-92.97462,-108.88535
344,8,344,1,1.9906114e+11,2.7197408e+08,3.8341988e+09,8.535802e+11,103.8018,63.75753,0.00025110674,0.0020832631,0.0,2621.8435,34.430397,178.09158,230.69533,5107.096,23253.88,6631.239,-15.789291,-7.7474456,-8.218477
368,9,368,1,1.6220434e+11,1.3663163e+08,1.4870586e+09,6.679294e+11,86.4416,52.031097,0.0004670941,0.0011222953,0.0,4622.431,30.287394,194.46593,228.2451,14900.147,1383.3566,6875.981,-59.324406,-40.341404,-13.8561125
369,9,368,0,2.3824169e+10,1.7926752e+08,1.4218652e+09,1.8479956e+11,67.26605,41.68522,0.0,0.0014059973,0.0,500.0864,24.941584,91.35702,127.34717,14266.009,1043.5127,6633.843,-29.975712,-27.8771,36.655518
