subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,1.4457954e+13,1.1923786e+07,1.5005327e+11,7.908021e+13,773.22723,413.32382,0.004803791,0.008067068,173.82996,18466.955,11.499092,297.04858,183.5911,12701.498,1583.5392,19260.947,14.288559,0.4423356,35.521706
1,0,0,0,2.6826075e+11,8.642185e+07,1.7906998e+09,2.0928182e+12,247.99988,140.98059,0.0007673353,0.0017813337,0.0014061099,1984.8961,11.450104,73.35697,70.35306,13049.601,2252.2446,19234.451,25.802181,-450.91928,690.9619
2,0,0,0,2.9566134e+11,7.800276e+07,1.6587474e+09,1.8384598e+12,236.59491,128.91505,0.0011418699,0.001724447,0.9556983,2521.4355,13.036052,71.64775,99.08888,12447.031,1224.0548,18615.488,-101.99995,275.23434,853.3403
3,0,0,0,9.681586e+09,1.4617734e+08,2.7373156e+09,5.2696544e+11,250.9769,155.44131,0.0011543477,0.0024282313,0.30265608,1022.8383,9.233866,18.543562,24.604244,12700.739,1427.5642,19200.07,376.16296,-839.59625,927.2805
4,0,0,0,4.382156e+09,1.0851788e+08,1.2830004e+09,4.6305214e+11,183.61885,104.7104,0.0012261858,0.0020786724,0.0,509.37244,10.702979,29.972195,35.36531,12880.569,1577.3041,19637.592,-496.14398,513.6647,-269.40137
5,0,0,0,1.0987463e+10,1.1627886e+07,1.7200608e+08,2.3337088e+11,120.32889,64.93498,0.00054763077,0.0009226093,0.04242084,762.9605,8.280024,36.047283,30.177729,12521.6875,617.55975,19572.62,-372.5669,626.8485,222.56552
6,0,0,0,0.0,0.0,4.7949344e+08,2.3027873e+11,143.47609,73.796394,0.0,0.001684711,0.0,329.90088,7.004198,24.249859,19.699154,13540.888,1047.4186,19881.254,82.01268,314.5645,298.93243
7,0,0,0,0.0,0.0,3.3210714e+08,2.1932196e+11,137.05193,71.51179,0.0,0.001753393,0.0,367.50662,8.002036,26.162975,16.090696,12026.659,2298.5635,19132.104,-143.4606,44.40237,-319.83386
10,0,0,0,0.0,0.0,2.3860208e+08,1.389989e+11,113.19217,56.485733,0.0,0.001744831,0.0,137.70819,7.5526567,24.225048,17.06369,13437.387,2189.4592,19884.49,229.85326,186.07092,-112.60828
13,0,0,0,0.0,0.0,5.0186656e+08,6.928149e+10,124.55652,61.46202,0.0,0.0021798615,0.0,64.56354,7.523745,9.9503565,11.85756,12740.184,1648.5923,18835.312,-355.5772,368.1923,16.251236
18,0,0,0,0.0,0.0,1.3627293e+08,6.8035133e+10,97.388245,47.553715,0.0,0.0010364573,0.0,96.49987,6.5212317,16.834318,11.340268,13114.625,2421.2786,19720.492,43.91208,-123.84818,-201.26123
20,0,0,0,0.0,0.0,1.6754552e+08,5.70969e+10,96.036804,47.92596,0.0,0.0013890796,0.0,17.23908,8.177694,13.356663,13.434245,12809.922,1504.1981,18570.02,-205.43515,-45.945732,510.5587
22,0,0,0,0.0,0.0,7.778631e+08,2.0795216e+10,81.90692,43.883316,0.0,0.0037477002,0.0,54.535133,6.896668,7.468217,9.593486,12704.739,1572.1719,19167.355,-349.49048,528.2581,1024.9043
34,0,0,0,0.0,0.0,2.044323e+08,2.4465465e+10,81.61135,37.883034,0.0,0.0017742325,0.0,34.952393,8.271345,8.435035,10.12577,12393.74,1711.2263,19301.717,670.386,178.26869,-201.32172
35,0,0,0,0.0,0.0,2.2086787e+08,2.352107e+10,74.59246,37.241295,0.0,0.002827629,0.0,48.24251,11.73224,10.260064,16.048801,12635.894,1802.7529,19252.896,-153.59537,630.255,12.6777
