subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,2.6353745e+12,9.3532134e+08,6.9211546e+10,6.1112536e+13,663.1197,388.17987,0.009195854,0.024788367,3.2517817,12253.168,20.921736,314.51144,209.30092,23460.67,12312.017,15028.6,68.0105,76.03651,70.96439
1,0,0,0,1.6178123e+10,1.0112394e+08,9.641828e+09,8.1468654e+11,246.2975,136.85303,0.022231555,0.022649182,0.0,239.31705,4.7361774,28.905977,28.276022,23503.197,12139.068,15434.773,106.184006,337.37613,-211.87617
2,0,0,0,1.3568032e+10,2.8518876e+07,6.4646953e+09,5.611034e+11,205.00768,113.6457,0.028203249,0.022306088,0.037023075,445.85754,7.2497883,28.77878,34.974846,23216.95,12625.903,15000.939,531.4757,-32.754406,137.50706
3,0,0,0,1.6807582e+10,3.557488e+07,3.2652367e+09,5.230528e+11,190.88306,102.61288,0.018930914,0.023010142,0.18911062,502.70602,4.088403,33.100616,22.19483,23268.72,11762.438,15248.218,221.91373,56.748802,757.5421
4,0,0,0,0.0,0.0,6.247108e+09,1.5121567e+11,207.40395,124.69657,0.0,0.026891256,0.0,63.04615,3.4062815,7.7985,10.550005,23422.025,12284.978,15075.733,17.121195,-676.0557,854.0282
5,0,0,0,0.0,0.0,3.2789484e+09,1.2155053e+11,133.28699,74.343315,0.0,0.022149913,0.0,141.53178,4.604268,14.92234,13.125468,23296.865,12311.477,15185.558,-90.29762,42.269978,576.0666
6,0,0,0,1.5943167e+09,0.0,1.4401603e+09,2.9071416e+11,138.65567,75.06803,0.018093236,0.014668015,0.08627562,927.637,6.501108,38.862144,14.108343,23724.793,11550.788,15367.295,335.40836,-401.4779,-104.02742
7,0,0,0,0.0,0.0,2.151293e+09,1.2385815e+11,129.06952,66.315315,0.0,0.020840248,0.0,116.942696,4.3761997,16.54059,11.387257,23256.281,12475.709,14237.547,73.0734,213.94438,-95.83379
8,0,0,0,0.0,0.0,2.200672e+09,7.414513e+10,131.4015,66.65805,0.0,0.015345908,0.0,98.502495,6.003378,9.60384,10.281052,23350.635,12081.898,14978.616,146.92929,399.07748,78.158394
9,0,0,0,4.758762e+09,3.9612685e+06,2.6491816e+08,2.1791831e+11,114.31169,61.093414,0.0053702276,0.0077151423,0.0,537.7364,4.6763372,39.333168,21.093536,22789.318,11796.94,15143.286,327.42584,657.95355,453.44327
