subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,3.2153528e+13,1.3859434e+10,5.7922454e+11,1.4301478e+14,858.5688,463.44693,0.0024675599,0.012415782,8.9764185,38095.34,73.5567,417.78598,385.06393,14304.433,13465.863,2222.5232,-22.002525,-32.10694,-15.714809
1,0,0,0,1.6331057e+12,2.2234353e+09,7.776166e+10,1.4765172e+13,385.07278,218.84782,0.0018969177,0.012592776,0.0022635222,8197.846,19.875854,214.35576,222.27956,12897.406,12548.698,2373.4744,683.4007,145.91342,91.2225
2,0,0,0,5.1394714e+09,3.1840234e+08,1.549455e+10,1.3747812e+12,233.7603,143.81897,0.002802105,0.0089968005,0.0,355.83185,10.211351,55.43372,40.281437,13753.007,13391.874,1849.12,671.6325,832.20325,347.57745
3,0,0,0,0.0,3.2052444e+07,2.0189065e+10,9.191248e+11,184.52596,105.9128,0.0,0.010639666,0.0,424.17966,7.443752,62.08074,19.974072,14472.317,14384.625,2569.7805,222.37265,443.66666,-69.41685
4,0,0,0,1.5944398e+09,8.86157e+06,1.4586624e+10,6.6774335e+11,202.98894,108.04353,0.020593708,0.008002533,0.030439664,611.8164,9.819854,36.07219,25.714033,13686.876,12512.319,1985.9932,-69.356674,446.31754,143.6084
5,0,0,0,3.712259e+10,1.4447355e+08,6.7796157e+09,6.7334996e+11,187.87268,106.189095,0.0011166246,0.007895233,0.0,178.1937,6.7282457,41.16321,39.6586,13323.548,13527.203,1674.697,512.9374,666.62054,71.20828
6,0,0,0,0.0,1.5000756e+06,1.0131726e+10,4.8777776e+11,176.8876,94.610596,0.0,0.008566747,0.0,503.36188,8.468339,33.894844,28.736736,15116.556,12649.236,1863.8982,-294.8539,-15.341546,310.20325
7,0,0,0,3.4938073e+10,8.032698e+07,2.971213e+09,3.5365693e+11,156.8646,90.67146,0.002351841,0.0045031197,0.0060339714,646.59894,9.35249,31.32816,27.529325,12791.792,12237.717,2287.4395,167.00624,792.1842,-525.1743
8,0,0,0,0.0,0.0,3.2584625e+09,2.4307076e+11,133.6591,70.93575,0.0,0.0048194975,0.0,212.04875,9.104083,29.661743,20.791483,14114.14,12959.386,1075.691,-342.61407,202.15489,204.41591
9,0,0,0,9.9201376e+08,8.638362e+07,4.2543665e+09,1.671477e+11,155.62383,93.062195,0.0045372634,0.0061543905,0.0,129.38248,8.384936,15.409917,23.20257,13806.79,13479.508,1811.0494,546.15216,582.06586,527.87335
10,0,0,0,0.0,0.0,5.459607e+09,1.1652554e+11,144.51294,87.40235,0.0,0.0076959715,0.0,170.38889,6.440775,12.397682,16.740942,14373.157,13625.003,2233.0017,-416.9352,920.1672,1231.853
11,0,0,0,0.0,500000.03,5.1071857e+09,1.22476495e+11,148.22484,74.69127,0.0,0.007896851,0.0,101.85273,6.1193385,12.337038,14.183127,14623.917,14023.028,2355.892,-413.87164,-149.57681,341.61508
12,0,0,0,0.0,0.0,3.0255455e+09,1.8406233e+11,148.57463,88.165794,0.0,0.0061821616,0.0,261.2703,5.2735806,18.12528,19.101795,14149.169,13385.616,2433.898,-81.244835,937.13257,1205.2654
13,0,0,0,0.0,0.0,5.228538e+09,9.035405e+10,127.48641,62.71792,0.0,0.006633009,0.0,32.2216,7.5690517,12.109714,13.320566,14011.719,13096.717,1617.2936,-22.458359,116.5557,255.93408
14,0,0,0,8.965294e+09,6.427245e+07,1.1990478e+09,1.9081326e+11,124.07589,79.67268,0.0010431786,0.0047605895,0.0,775.5312,8.343113,26.704906,26.790405,12760.068,12402.342,2179.8037,313.9571,860.356,-474.0361
15,0,0,0,2.8468782e+09,0.0,1.6513042e+09,1.7659236e+11,120.31427,66.85371,0.0014608032,0.0049150228,0.010027298,252.19073,6.9024425,27.128998,16.180534,14893.9,13854.424,2594.4697,-323.61435,-1173.463,-244.94016
16,0,0,0,0.0,0.0,4.986548e+09,7.516219e+10,127.02708,65.04097,0.0,0.007008545,0.0,63.489426,7.389803,10.141182,8.733379,14289.909,13206.772,2339.7705,662.65106,190.14536,378.55923
17,0,0,0,0.0,0.0,2.7968077e+09,1.4246545e+11,124.16161,59.044506,0.0,0.0048614903,0.0,618.2,9.612923,21.115627,14.460015,14345.456,12521.501,1429.9707,-162.5518,-569.9287,-246.49825
18,0,0,0,0.0,0.0,5.3432576e+09,4.623354e+10,122.26605,59.09994,0.0,0.00927456,0.0,31.34797,5.834487,6.712601,6.9839873,14263.174,13289.816,2075.1863,617.73566,-317.56583,-105.82241
19,0,0,0,0.0,0.0,3.4539517e+09,1.04280244e+11,120.13755,64.27026,0.0,0.0067396755,0.0,122.10158,7.04915,15.77321,17.81225,14365.507,13190.383,1807.3285,-121.86888,1015.5274,337.1261
20,0,0,0,0.0,0.0,4.461385e+09,5.586436e+10,120.82633,57.535545,0.0,0.0072200727,0.0,53.558857,6.386746,8.294274,7.801881,12767.842,12476.814,2460.514,772.45996,284.15173,-136.66635
21,0,0,0,0.0,0.0,4.342028e+09,5.3287494e+10,124.867325,59.246693,0.0,0.0077336244,0.0,40.08359,5.236701,7.5550027,5.4065976,14400.197,13762.511,2315.5159,733.52185,-692.0516,133.2732
22,0,0,0,3.4242268e+09,2.161092e+06,1.6283066e+09,1.24107784e+11,112.56912,59.600185,0.0034622096,0.0044651595,0.016873963,102.83635,6.420692,22.258501,12.0142765,12241.267,12375.622,2360.2563,831.65625,202.78046,-45.09187
23,0,0,0,0.0,0.0,2.3242353e+09,1.0513019e+11,119.30568,64.98596,0.0,0.0060141226,0.0,76.01293,5.759704,16.514349,9.574224,14584.386,13632.172,2595.2888,1018.44727,-150.03412,-140.63034
24,0,0,0,0.0,0.0,1.6216317e+09,1.11117476e+11,110.43233,58.229652,0.0,0.0044252835,0.0,265.93463,9.396194,20.100437,18.074009,14652.435,12291.691,1578.716,33.166767,320.99768,-11.574336
25,0,0,0,0.0,0.0,2.7192113e+09,7.487452e+10,121.81209,71.24773,0.0,0.0060471436,0.0,72.12149,7.1402564,11.162579,13.174297,14506.821,13389.039,2169.6987,1280.9133,203.44011,-770.0009
26,0,0,0,0.0,0.0,2.7677711e+09,6.004147e+10,116.356964,55.41007,0.0,0.0060858903,0.0,108.914246,6.966752,9.626085,10.489105,13917.492,12840.446,1942.6427,-17.386074,-67.45121,278.5022
27,0,0,0,0.0,0.0,1.8276552e+09,8.831845e+10,118.52375,62.4561,0.0,0.0049020085,0.0,74.5845,7.0094867,13.973913,9.893643,14222.116,13852.418,2440.5393,-797.72736,-283.58484,814.9123
28,0,0,0,5.897878e+09,0.0,2.9793315e+08,1.2299593e+11,87.2048,51.71898,0.00096454343,0.0022781729,0.0,240.6913,8.54305,35.401157,29.499014,14604.37,12496.267,1670.7684,-218.76234,293.37894,943.90845
29,0,0,0,0.0,0.0,1.9374426e+09,7.969042e+10,107.45806,57.618217,0.0,0.0051879757,0.0,97.77012,7.8574853,15.117766,17.663425,13752.53,13588.627,2313.6765,-430.94907,630.21344,257.8056
30,0,0,0,0.0,0.0,1.2110764e+09,9.5347474e+10,111.75465,55.257656,0.0,0.0037397714,0.0,458.6138,8.605729,17.935476,12.030864,14265.071,13975.477,3051.2188,256.55472,803.8751,218.63396
