subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,4.3523863e+12,1.4438742e+10,3.226634e+11,8.196266e+13,726.61615,439.88666,0.00563962,0.016058857,4.2712483,23688.504,49.93203,337.4762,250.48544,16564.934,1652.0111,18805.807,108.24373,-9.710079,-51.51788
1,0,0,0,0.0,6.269031e+07,2.8602315e+10,9.6643645e+11,260.827,147.05624,0.0,0.015605917,0.0,1853.4246,6.480148,31.266481,20.556667,16761.586,2346.841,19016.43,171.52113,172.20915,-166.48201
2,0,0,0,0.0,2.4659872e+06,2.2338447e+10,7.839097e+11,253.8282,152.37355,0.0,0.013492811,0.0,1464.6724,9.290959,26.22296,26.00547,16628.748,1937.1235,18942.203,-619.19055,-1014.9817,-160.04483
3,0,0,0,8.700736e+07,1.6107012e+07,1.0708497e+10,8.202281e+11,211.82884,117.725266,0.0,0.01478265,0.0,428.8848,5.1406775,42.77624,21.42026,17017.877,2579.5542,18509.338,-119.76209,-798.93414,-360.92883
4,0,0,0,0.0,3.8146198e+08,1.2658979e+10,5.449924e+11,197.99677,103.37204,0.0,0.01593728,0.0,460.0647,5.896389,31.704012,14.8993025,17137.008,2303.2642,18141.91,-65.883194,-206.21562,-49.17639
5,0,0,0,0.0,0.0,1.7168128e+10,1.8124988e+11,183.84879,97.86502,0.0,0.013493739,0.0,148.49644,7.757131,11.690624,11.065078,16674.559,1823.9614,18920.846,-384.61917,-485.35242,-346.8585
6,0,0,0,0.0,5.068921e+08,1.1510536e+10,4.4958912e+11,216.23659,122.78509,0.0,0.015865896,0.0,228.79816,4.773835,21.04614,11.228286,16948.14,1819.57,18641.637,-459.21667,-827.8675,-191.03165
7,0,0,0,0.0,0.0,1.2847963e+10,9.736269e+10,171.24504,80.65149,0.0,0.014905152,0.0,91.34345,6.1983514,7.206191,7.363408,16508.135,1639.3448,19007.902,331.48053,-52.777298,-445.89798
8,0,0,0,0.0,0.0,1.1844925e+10,9.5551865e+10,169.99707,89.022835,0.0,0.016354531,0.0,13.352953,6.358114,7.4942627,10.024708,16591.809,1602.8768,18766.492,24.82133,1192.9297,-33.287823
9,0,0,0,0.0,0.0,6.5550136e+09,2.3596655e+11,157.20221,75.00228,0.0,0.01266223,0.0,107.06408,5.165368,24.34428,9.875642,16064.877,1461.4026,19534.033,-96.26524,147.74503,357.86536
10,0,0,0,0.0,0.0,8.540614e+09,2.782653e+10,122.60552,60.11355,0.0,0.019539855,0.0,27.68129,4.4729977,4.4979467,6.4561615,16599.252,1697.9259,18808.441,79.951836,-24.912594,-182.71298
11,0,0,0,0.0,0.0,5.384211e+09,1.5179563e+11,153.8071,78.079735,0.0,0.012201534,0.0,177.49663,5.816966,14.047656,13.425916,16389.053,992.02606,18951.174,39.775578,446.35138,7.4001417
12,0,0,0,0.0,0.0,6.258132e+09,7.249668e+10,146.5886,70.907036,0.0,0.014318464,0.0,46.691635,5.331877,7.2633085,7.211589,16750.13,1718.6534,18913.709,-191.75401,-542.05304,-493.33072
13,0,0,0,0.0,0.0,6.485686e+09,5.0510082e+10,145.60834,82.21324,0.0,0.013075293,0.0,170.51903,5.441649,5.600564,8.233973,16591.38,1734.8553,18845.387,411.42746,1110.8513,357.94302
14,0,0,0,0.0,0.0,6.1616497e+09,3.564588e+10,131.77193,57.64567,0.0,0.013176443,0.0,18.206064,4.6450014,4.7487755,6.136195,16570.182,1707.217,18698.8,494.37134,80.081665,467.6289
15,0,0,0,0.0,0.0,5.944061e+09,6.5316413e+10,130.11906,64.12657,0.0,0.01503717,0.0,62.301838,6.070552,8.556548,11.364204,16582.49,1321.2107,18808.064,154.41351,36.439594,-186.11646
16,0,0,0,0.0,0.0,4.731274e+09,7.793698e+10,143.57019,68.67118,0.0,0.012948914,0.0,79.85825,5.065715,8.416961,7.1948576,16893.29,2002.3004,18896.844,435.04514,332.23438,634.7389
17,0,0,0,0.0,0.0,4.571304e+09,3.8397387e+10,125.37226,55.2822,0.0,0.015041469,0.0,67.14112,5.828031,5.5163283,6.2722745,16816.967,1973.7362,18876.621,-202.6597,-52.39567,-314.99304
18,0,0,0,4.1194158e+09,0.0,3.0159936e+09,1.33352145e+11,124.747986,63.783913,0.01837905,0.010157077,0.11906902,70.72208,5.566171,19.378592,13.961548,17284.285,2458.5513,18198.416,86.52475,-109.23429,-245.28787
19,0,0,0,1.5677339e+07,0.0,2.6289185e+09,1.7137113e+11,133.87622,68.2983,0.0,0.007573108,0.0,637.3737,7.4939537,23.313375,9.66157,17122.662,2308.7146,18583.379,-100.637886,-1030.7323,-379.54044
20,0,0,0,0.0,0.0,4.0440663e+09,3.039812e+10,106.678986,44.88314,0.0,0.013464001,0.0,42.5604,6.2728214,6.105549,7.559331,16583.92,1540.3268,18644.945,329.56674,166.29582,-332.7
21,0,0,0,0.0,0.0,2.355261e+09,1.1322404e+11,120.93671,63.38248,0.0,0.009053112,0.0,313.53357,6.9138274,17.676416,11.1118145,16206.43,1187.7866,19115.25,166.2572,-555.5608,481.9843
22,0,0,0,0.0,1.9217804e+07,2.5620762e+09,8.427648e+10,120.601685,63.288273,0.0,0.009611236,0.0,188.99783,5.5362225,12.970479,8.872723,16631.482,2030.5974,18859.053,1128.3693,676.63153,-119.147484
23,0,0,0,0.0,0.0,1.9280952e+09,9.5328485e+10,109.934814,54.720493,0.0,0.00820707,0.0,79.82719,5.7008133,17.365479,15.676546,17435.842,1807.2661,18800.516,218.28484,326.15247,-230.11052
24,0,0,0,0.0,1.4586784e+08,1.7736054e+09,9.037597e+10,112.929436,59.151848,0.0,0.0077287466,0.0,173.5055,5.8065743,16.147972,9.626283,16935.264,1626.9104,18934.598,-392.91498,-734.7288,-564.4068
25,0,0,0,1.5106377e+09,1.7842671e+06,8.163246e+08,1.0149835e+11,105.70052,54.19063,0.0071013696,0.0060479036,0.0,335.64844,6.2288213,21.785732,10.050397,15780.066,1015.67444,18640.098,744.42804,379.17267,-210.14767
26,0,0,0,0.0,0.0,1.5366417e+09,2.8698483e+10,103.9194,43.97331,0.0,0.008882958,0.0,29.327902,6.0548534,5.887153,6.9576735,16588.807,1436.3563,18626.912,-402.6097,-386.7391,-289.65585
27,0,0,0,0.0,0.0,1.399319e+09,2.7450454e+10,98.635086,43.971344,0.0,0.007844573,0.0,26.142815,5.4068413,6.189254,5.7273316,16829.889,2025.6971,18938.246,114.381134,-269.92752,90.2421
28,0,0,0,0.0,0.0,1.255417e+09,3.5081503e+10,103.09409,47.30009,0.0,0.0075798347,0.0,53.051075,6.4953995,7.223659,8.087454,16270.349,1646.2269,18887.082,652.1225,593.8106,-326.58353
29,0,0,0,0.0,0.0,1.420646e+09,1.2729666e+10,88.83669,36.399776,0.0,0.012183093,0.0,8.882014,4.112602,3.7758741,4.5202613,16483.475,1661.4222,18825.762,860.7465,-281.61237,84.20379
30,0,0,0,0.0,2.8994734e+07,9.49099e+08,4.7831794e+10,113.74707,63.638767,0.0,0.0066825016,0.0,31.849352,5.7664146,8.078328,8.336165,17147.34,2264.723,18575.879,-185.0108,-780.68115,-463.73962
31,0,0,0,0.0,0.0,8.8760614e+08,5.2989874e+10,93.88124,44.126503,0.0,0.0064994036,0.0,183.66577,5.662571,14.050856,7.739967,16791.223,729.86334,18974.771,82.533195,-10.267633,-96.061775
32,0,0,0,0.0,0.0,1.0980852e+09,3.1390102e+10,95.2499,38.538322,0.0,0.0075810715,0.0,73.34739,6.153339,7.515554,7.64911,16136.668,1583.1736,18860.816,-359.6071,-89.6019,-74.22434
33,0,0,0,0.0,0.0,8.599e+08,4.7610577e+10,97.83713,47.451996,0.0,0.005642865,0.0,97.432434,5.9389324,11.041621,10.346224,16472.02,860.7077,19069.635,91.8671,291.21027,-280.59665
34,0,0,0,0.0,0.0,1.06905754e+09,2.6918244e+10,96.91902,43.709133,0.0,0.007392591,0.0,45.549896,5.094428,6.268698,7.2037525,16585.29,1742.6729,18959.848,-36.609497,802.5409,-840.2891
35,0,0,0,0.0,0.0,7.7948243e+08,3.3999727e+10,92.6691,40.501167,0.0,0.006877052,0.0,48.732235,6.254057,8.814544,9.416604,16362.295,754.14624,18751.137,97.28561,-249.52501,-13.066828
36,0,0,0,0.0,0.0,1.0457637e+09,1.2354783e+10,77.676956,30.44377,0.0,0.009798838,0.0,9.141343,5.576877,5.355374,6.0334544,16429.88,1614.3253,18887.395,-342.73288,85.48171,-22.397787
37,0,0,0,0.0,4.8589997e+08,5.7386765e+08,4.6925386e+10,85.61519,41.45792,0.0,0.0050625224,0.0,88.22594,6.3805637,16.194668,8.003778,17045.021,2315.6646,18781.541,728.5023,254.71107,184.92142
38,0,0,0,1.5736431e+09,0.0,2.3239035e+08,6.0875465e+10,86.39616,45.71764,0.0031792196,0.0035909605,0.0,370.5488,5.736404,20.855787,7.046998,17174.838,2068.937,18894.7,54.087746,-1049.2078,-59.62394
39,0,0,0,4.626234e+07,0.0,4.1365936e+08,5.2663165e+10,92.07266,49.925007,0.0,0.0044431887,0.0,95.10465,6.2167177,14.013423,11.868303,16422.588,1075.6676,18974.125,42.93882,898.7899,-576.3973
40,0,0,0,0.0,500000.03,4.5026816e+08,4.9158975e+10,90.239555,43.280094,0.0,0.00519451,0.0,55.799057,5.161722,14.052029,9.874341,16385.195,1742.678,18259.373,963.70416,305.54086,235.66307
41,0,0,0,0.0,0.0,7.668441e+08,1.9648868e+10,69.93038,29.774748,0.0,0.0076384186,0.0,24.37557,9.205695,8.70073,8.754832,16429.248,1488.8701,18420.627,-105.140594,-349.8427,-448.77618
42,0,0,0,0.0,0.0,5.95953e+08,3.5128852e+10,83.68475,40.47645,0.0,0.005473257,0.0,28.403946,5.834597,11.849968,9.704886,16927.217,2383.1702,18777.791,766.7639,455.6641,201.8936
43,0,0,0,0.0,0.0,7.556642e+08,1.7517246e+10,78.95102,33.187737,0.0,0.0068456256,0.0,25.39734,6.551576,6.3128796,6.676721,16062.505,1348.4047,18604.236,262.0298,-68.30959,-119.16135
44,0,0,0,0.0,0.0,6.819483e+08,2.340096e+10,87.716385,38.28102,0.0,0.0072941915,0.0,36.54057,5.236761,6.710765,6.4438815,15923.647,1685.884,18882.428,-46.42631,254.9108,15.464325
45,0,0,0,0.0,0.0,3.86002e+08,4.471332e+10,91.94732,54.41738,0.0,0.0037307413,0.0,166.06058,8.0580635,11.584158,14.974126,16306.702,1579.0928,18769.605,-774.17255,-520.6039,-645.38763
46,0,0,0,0.0,0.0,5.191591e+08,3.2527722e+10,89.85811,42.318108,0.0,0.00486876,0.0,132.05945,6.120962,8.917878,9.34594,16532.982,2677.7256,18879.549,69.52764,-23.15978,-174.56044
47,0,0,0,0.0,0.0,3.414692e+08,4.184153e+10,85.48394,46.293537,0.0,0.0041315407,0.0,112.7307,5.3748045,12.873033,14.03996,17064.266,1892.8009,18597.553,-702.5032,-622.2311,-142.126
48,0,0,0,8.247993e+08,0.0,2.9154352e+08,3.867844e+10,85.10513,39.92291,0.006472329,0.0050785104,0.0,64.98249,5.606662,11.618675,12.373322,17244.586,2464.404,19024.033,-482.77075,-621.84784,104.12591
