subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,3.5070904e+13,1.9314123e+10,1.1931252e+12,2.8183314e+14,1209.6768,742.93286,0.0063619353,0.019364322,20.086815,27586.021,75.17395,419.04132,503.846,2846.9517,22319.338,13261.007,-70.405045,-14.668648,-40.731827
1,0,0,0,0.0,2.0069034e+06,2.6951233e+11,6.476951e+12,478.09033,306.95502,0.0,0.021948105,0.0,3572.887,19.223719,62.96278,89.48264,3138.0684,21955.469,13226.02,573.9872,-963.19904,-101.358986
2,0,0,0,0.0,1.5899576e+09,9.44181e+10,3.2043245e+12,399.76434,217.15067,0.0,0.019774761,0.0,553.06506,8.451903,43.60428,35.846886,3101.7168,21931.6,14452.969,-148.56602,305.9484,208.86307
3,0,0,0,1.7876229e+11,3.0594662e+08,4.9988284e+10,2.5700933e+12,329.5175,189.05278,0.018400656,0.020620642,0.0,2140.2654,9.10941,51.002346,51.476013,2282.9377,21938.604,13059.9795,1513.7949,319.88998,583.70374
4,0,0,0,0.0,0.0,7.3676e+10,1.7974715e+12,330.76318,179.98761,0.0,0.0270915,0.0,362.37997,5.068892,37.03518,19.399433,2105.9111,22173.557,12905.89,737.27734,380.03708,115.05917
5,0,0,0,1.1629466e+08,1.9257219e+06,6.674195e+10,1.0870376e+12,321.40424,184.5476,0.030653065,0.024382303,0.0,449.47195,6.5165186,22.90862,17.143599,3087.7925,21800.652,14530.564,-173.36987,177.48328,-969.16754
6,0,0,0,0.0,0.0,7.615497e+10,3.4085614e+11,269.18353,141.82689,0.0,0.027322525,0.0,177.53313,5.731066,10.232363,8.549266,2723.3289,22417.223,13070.119,28.207687,-140.2918,553.2952
7,0,0,0,2.2414064e+11,1.2814617e+08,2.6275551e+10,2.0551017e+12,274.22528,153.78937,0.017347472,0.014684284,6.8590474,4973.56,12.015998,60.51551,40.427532,3754.941,22600.283,13481.305,-1469.7637,-327.64874,-513.3838
8,0,0,0,1.768307e+10,2.0540888e+08,2.436375e+10,6.828589e+11,261.34085,155.88197,0.015923582,0.02133758,10.255743,245.42783,4.7287283,21.748182,17.389544,2929.9739,22020.86,13289.711,500.80658,2370.4888,-223.3548
9,0,0,0,0.0,0.0,2.9484095e+10,2.8233e+11,237.47215,119.73405,0.0,0.02141871,0.0,219.69348,5.385612,10.872983,8.973166,2558.011,22274.768,13207.137,-819.9135,399.79337,687.82275
10,0,0,0,0.0,1e+06,1.9236202e+10,8.2442e+11,226.14667,124.18216,0.0,0.015116387,0.0,825.7476,8.852039,40.63327,12.946313,2670.499,23068.525,12802.677,-783.9913,987.8267,-88.898766
11,0,0,0,0.0,0.0,2.421331e+10,2.9090696e+11,214.27255,114.29755,0.0,0.01935235,0.0,281.22726,5.4091654,14.164582,7.179252,2737.513,21966.355,13262.281,-403.56717,-428.34207,1544.2943
12,0,0,0,1.4704584e+10,4.8697484e+07,1.5888125e+10,7.597829e+11,207.21765,113.289406,0.024917427,0.021021785,0.0,629.9687,6.3821898,38.417294,32.13555,2822.021,23167.686,12415.973,-714.70465,652.1613,324.8934
13,0,0,0,0.0,0.0,1.9688655e+10,5.354425e+11,221.38101,108.80838,0.0,0.01866719,0.0,213.75177,6.665302,26.665709,14.601319,2482.5652,22715.768,14148.6,-385.52036,143.44582,566.3768
14,0,0,0,6.4394583e+09,0.0,2.1405118e+10,3.6377697e+11,218.34161,123.17524,0.031312775,0.018532746,3.9127665,644.49835,8.119155,16.541134,16.03886,2786.6501,22537.332,13428.159,4.549593,403.61188,-2203.5964
15,0,0,0,0.0,0.0,1.5732123e+10,6.0610445e+11,218.33395,120.89046,0.0,0.017968975,0.0,579.97253,4.0238013,30.538809,11.284707,3191.8384,21834.21,13720.906,611.0982,-231.97823,752.9162
16,0,0,0,0.0,0.0,1.8536417e+10,2.6251579e+11,221.39285,109.54929,0.0,0.01604754,0.0,159.35728,6.356168,12.015288,9.411093,2783.2812,22006.125,13559.208,-364.65305,599.77374,-1130.75
17,0,0,0,5.061639e+10,4.4079172e+07,7.072089e+09,7.246297e+11,197.7772,105.654305,0.011569393,0.012009689,2.6603286,1820.9607,7.735309,43.772648,23.133453,2930.1492,23406.658,12770.273,-61.10804,-1283.7026,514.37506
18,0,0,0,5.4143058e+10,3.479087e+07,7.81189e+09,6.1086545e+11,189.46587,99.133156,0.01890939,0.014896578,1.4406402,984.24756,6.6944942,37.127007,33.082306,2857.5527,22339.646,14491.309,126.3689,283.9977,-1405.9058
19,0,0,0,1.3328805e+10,5.3977664e+07,1.5535641e+10,3.7855376e+11,221.97052,124.351685,0.027410517,0.01983883,6.9458323,1173.1194,6.8650208,16.7492,12.764282,2781.567,22612.756,12999.415,1451.328,-1840.0679,-8.549594
20,0,0,0,0.0,0.0,1.3606485e+10,4.5543925e+11,201.2886,100.43812,0.0,0.016334347,0.0,458.65768,6.081836,27.707172,11.342903,2129.3994,23123.363,12681.449,-598.5443,462.26877,153.47234
21,0,0,0,2.4701125e+10,5.0510256e+07,8.3654226e+09,6.2689136e+11,214.50926,111.88668,0.019494379,0.015680768,0.43293482,904.19293,5.4800277,31.221498,13.167547,2606.854,21657.941,12659.122,-393.0811,1397.4182,752.4854
22,0,0,0,0.0,0.0,1.4187088e+10,3.2043152e+11,211.81224,112.269455,0.0,0.017727107,0.0,72.009315,4.5953317,15.590619,12.760701,3042.716,22384.19,13726.45,20.754507,-474.6465,177.4554
23,0,0,0,2.2467118e+07,500000.0,1.1690734e+10,4.593422e+11,198.13185,100.83794,0.0,0.0150917135,0.0,505.02936,7.330615,26.752256,17.109476,3770.0967,22274.162,14068.177,-223.04759,497.4677,-124.80454
24,0,0,0,0.0,0.0,1.330992e+10,2.9614267e+11,212.13475,112.5069,0.0,0.017183842,0.0,192.66028,5.6227517,14.344607,11.792814,3064.7244,22584.838,13071.581,172.46158,-1174.8604,1042.1252
25,0,0,0,0.0,500000.0,1.3075145e+10,2.9054416e+11,208.42873,103.67271,0.0,0.0180296,0.0,101.022064,5.179418,15.139009,11.736348,2529.691,22554.426,12174.64,18.508835,-47.547874,418.64926
26,0,0,0,0.0,0.0,1.0060499e+10,3.74585e+11,185.58159,95.32455,0.0,0.018631954,0.0,241.1117,5.3336306,25.432873,9.728339,3837.7793,22525.238,14237.029,-107.03715,-388.40417,-54.878254
27,0,0,0,0.0,500000.0,9.023842e+09,3.253477e+11,200.46696,109.89479,0.0,0.013664805,0.0,513.26843,5.782426,17.681746,14.680154,3426.705,21888.11,13225.74,804.9263,-594.0717,710.67126
28,0,0,0,0.0,0.0,1.1795469e+10,1.166e+11,187.49585,98.802505,0.0,0.017433943,0.0,221.83879,5.051094,7.22982,8.312831,3218.3171,21898.26,13213.089,1203.4862,-281.78546,852.9228
29,0,0,0,0.0,0.0,1.073193e+10,7.010788e+10,149.23114,79.15558,0.0,0.017431831,0.0,70.787056,4.893681,6.9424753,5.6346245,2976.7434,22515.719,13127.374,362.78253,1545.5999,-872.2551
30,0,0,0,0.0,0.0,1.0099696e+10,1.0932528e+11,156.48795,72.699394,0.0,0.016249746,0.0,217.66974,6.4556828,10.064953,8.46737,2863.0574,22625.396,13097.642,-661.8763,1249.9861,-502.081
31,0,0,0,0.0,0.0,7.5390797e+09,2.8539064e+11,182.30495,90.11674,0.0,0.0142923705,0.0,129.69087,6.325666,19.906584,11.449871,1728.6205,22849.217,12880.492,23.042313,632.8031,-407.26917
32,0,0,0,0.0,0.0,8.3640187e+09,1.6646744e+11,173.70131,85.49949,0.0,0.015198133,0.0,44.91826,5.0361876,12.171358,11.150184,2599.1963,22230.812,13722.952,-346.4807,54.735695,-506.601
33,0,0,0,0.0,0.0,7.7333627e+09,2.1445334e+11,176.27429,85.916885,0.0,0.014864318,0.0,173.96797,5.6582346,16.359337,10.656942,2203.7236,22536.307,13350.507,414.2578,-1147.2286,-535.4055
34,0,0,0,0.0,3.7469048e+06,6.0728387e+09,2.6433372e+11,179.28975,90.40906,0.0,0.013623261,0.0,291.13074,5.5831556,18.282692,12.760402,3863.8638,22651.166,12934.329,-996.5286,-92.99978,115.728134
35,0,0,0,0.0,0.0,8.112765e+09,1.0385151e+11,175.76158,92.23289,0.0,0.017415935,0.0,104.2028,3.802004,7.495207,5.5712957,2921.18,22256.486,13129.591,937.95795,1157.5186,-1498.9641
36,0,0,0,0.0,0.0,6.8046833e+09,1.7158291e+11,160.87346,84.99898,0.0,0.011529728,0.0,413.42456,7.2132425,15.415459,8.947214,2755.09,22384.234,12716.125,111.27828,-790.1522,1250.7479
37,0,0,0,0.0,0.0,5.2093087e+09,2.6941237e+11,151.55447,78.985985,0.0,0.010344115,0.0,502.19833,8.441836,28.455332,13.791472,1985.3145,22434.812,12909.552,-674.62427,691.2127,-553.3381
38,0,0,0,0.0,0.0,5.2389745e+09,2.3457361e+11,173.50693,88.288795,0.0,0.012071453,0.0,203.92638,5.93915,17.410841,13.614502,3491.313,22465.602,12911.203,-1132.1818,493.563,-57.246235
39,0,0,0,0.0,0.0,7.5916247e+09,5.7005167e+10,142.88539,68.0744,0.0,0.017067004,0.0,60.05496,4.8834,6.2049656,7.9966807,2925.342,22426.725,13072.5,-978.89166,-563.4278,867.1342
40,0,0,0,0.0,0.0,6.975964e+09,8.7372595e+10,139.85973,70.791,0.0,0.014599957,0.0,217.4667,7.719449,9.808333,9.283662,2936.461,22564.89,13128.58,-364.4178,403.89053,-936.7824
41,0,0,0,0.0,0.0,6.430864e+09,7.955494e+10,152.08336,74.112526,0.0,0.014408689,0.0,67.55589,5.722037,7.4891214,7.5911827,2542.4932,22361.97,12727.968,-263.9636,762.50824,266.0101
