subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,5.532622e+11,2.4677711e+09,8.8747065e+10,1.3118756e+13,344.783,199.89578,0.03963287,0.026614528,0.0,14378.301,13.027032,244.49167,181.89111,23831.854,3986.4092,3698.6716,20.722902,18.625118,69.74025
1,0,0,0,3.6660654e+09,0.0,1.8149313e+10,7.607653e+11,181.23741,94.35991,0.04345343,0.035989936,0.0,405.67874,4.2274914,60.172485,10.266811,24235.95,3335.59,3470.7463,-62.218956,230.8725,252.73082
2,0,0,0,7.043167e+08,0.0,1.5924176e+10,2.9214625e+11,159.18768,89.15882,0.03913252,0.031556565,0.0,396.9286,4.6471405,26.777363,10.406354,23796.592,4283.999,3730.502,147.97191,-255.52585,-3.947274
3,0,0,0,1.9789882e+07,0.0,8.378291e+09,1.6809532e+11,137.86665,65.915016,0.036922168,0.028159557,0.0,184.22328,3.6917806,21.928055,7.7938085,23369.363,4144.4795,4345.02,94.27683,3.327056,-20.551945
4,0,0,0,0.0,0.0,8.4793656e+09,7.40693e+10,128.44627,61.439873,0.0,0.02872473,0.0,99.48417,3.8191369,10.361299,6.753285,24031.414,3956.2126,3826.7756,-81.312195,156.12523,-113.25052
5,0,0,0,3.29781e+07,0.0,6.896675e+09,1.794847e+11,150.53459,74.863174,0.007816669,0.02500268,0.0,135.67122,3.2582781,18.886967,8.174236,23502.047,4429.9907,3503.5286,26.092905,-57.744747,31.817936
6,0,0,0,1.2251965e+09,0.0,3.755997e+09,4.530575e+10,106.84239,51.880665,0.04141801,0.021997925,0.028141756,30.115932,3.6376843,9.127806,6.9736776,23623.084,3945.3071,3714.5154,174.60669,338.5737,207.08305
7,0,0,0,2.2088798e+08,0.0,3.1352287e+09,8.420534e+10,106.47551,54.730953,0.031426232,0.01800422,0.0,195.73067,4.0950046,17.18969,7.477005,23908.05,3688.363,3496.6072,-137.27594,-270.13058,-26.669086
8,0,0,0,9.8697914e+08,0.0,1.7637448e+09,1.8260169e+10,80.17006,34.50149,0.029981898,0.014084724,0.036455825,34.291985,4.1836104,6.238392,6.0501156,23778.896,3710.7815,3526.3862,-140.35432,159.38635,150.30904
9,0,0,0,2.6936113e+09,0.0,1.2954935e+09,2.5902449e+10,90.40648,42.21224,0.020156128,0.010992791,0.24097896,60.313255,3.617235,7.3543825,5.0380955,23656.176,3915.865,3793.0532,-111.72659,169.22067,-174.62463
10,0,0,0,0.0,0.0,1.3607604e+09,1.5469351e+10,72.54054,32.927254,0.0,0.014194203,0.0,27.073889,4.0778484,6.4362235,5.3673167,23666.41,4259.1724,3736.036,202.18489,-59.619083,224.46802
11,0,0,0,7.442658e+08,597035.06,1.0455949e+09,1.9355703e+10,76.4222,33.007275,0.023508536,0.012838645,0.0,47.831482,3.6948955,7.5640798,6.2236805,23306.29,4297.732,3649.6758,208.1237,-81.90889,33.147728
12,0,0,0,1.650097e+09,1.3114918e+07,7.578221e+08,4.355003e+10,82.15414,39.828957,0.01299091,0.008953119,0.0,86.932365,4.3973513,15.7994,6.160045,23348.787,4066.8423,4194.496,-217.28072,-49.52347,55.485756
13,0,0,0,0.0,0.0,1.1682764e+09,1.1874794e+10,89.018524,47.639244,0.0,0.011266045,0.0,59.57635,3.4024985,3.780319,4.904982,23807.363,3973.2368,3671.6,-447.83276,62.907078,-326.86588
14,0,0,0,3.5739082e+09,0.0,6.993273e+08,2.1083472e+10,84.27187,38.13136,0.014594517,0.011172717,0.21916987,109.82828,3.6045706,6.69246,5.914456,23764.557,3972.9924,3550.2266,-458.48776,-393.08505,129.36713
15,0,0,0,2.8344095e+09,3.5996488e+06,6.7161254e+08,2.5223756e+10,79.154205,36.06554,0.014903141,0.011559388,0.065009914,82.12333,3.244583,9.742043,5.738134,23567.81,3897.8125,3689.2207,205.90112,-414.495,-226.53662
16,0,0,0,1.9270583e+09,0.0,6.289658e+08,1.7565161e+10,77.6938,34.84067,0.01834945,0.010668196,0.047336984,26.72553,3.8262196,6.4040427,7.6513724,23913.521,3879.9995,3847.5466,-315.1851,-101.296715,176.09386
17,0,0,0,1.7714248e+09,0.0,5.941098e+08,1.3672418e+10,73.198105,30.11347,0.017833166,0.010156435,0.019063,45.685963,3.358966,5.826864,4.1481395,23851.887,4237.759,3632.0317,106.62703,165.60501,-55.56883
18,0,0,0,2.607189e+09,0.0,3.6040307e+08,2.1879108e+10,76.507996,34.16415,0.011662226,0.009981553,0.102704585,31.297674,3.4362383,9.332818,6.053169,23631.834,3978.806,4103.9053,-165.64714,154.12553,-381.4673
19,0,0,0,2.216997e+09,5.442244e+06,2.549479e+08,2.6347284e+10,74.31399,38.71092,0.0052730395,0.005025214,0.010447067,148.27753,5.061555,10.380515,9.908445,24025.188,3888.1748,3639.3337,-391.49365,-288.5809,386.81284
20,0,0,0,1.3634591e+09,0.0,4.3651194e+08,1.2706612e+10,70.63889,29.786001,0.016285509,0.008953752,0.08752305,19.244036,3.269131,5.791999,4.9417696,23994.203,4258.3022,3655.3098,130.55066,-2.6866071,-4.3496842
21,0,0,0,2.0530895e+09,0.0,3.1504134e+08,1.8878183e+10,73.59265,32.269737,0.010134503,0.00643657,0.08255667,43.58214,3.247539,9.181039,5.6341424,23425.928,4511.9473,3642.585,276.15973,-30.929888,256.91776
22,0,0,0,0.0,0.0,5.6369254e+08,8.218353e+09,55.242302,24.241865,0.0,0.009747542,0.0,13.478893,4.942606,6.0990252,6.221945,23595.387,3844.195,3729.859,124.15,246.74037,70.568855
23,0,0,0,2.0122184e+09,0.0,3.1499075e+08,1.5835434e+10,70.26123,31.966568,0.012777542,0.008752235,0.085002184,21.781744,2.8522325,7.1927514,5.6044564,23983.645,3860.3203,3715.1448,-399.09152,-218.11913,386.7522
