subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,3.6053912e+12,4.774304e+07,5.524207e+11,3.0166254e+13,406.69855,238.57094,0.0077341176,0.022814032,0.05632442,17832.105,54.730858,393.1465,372.35553,8924.832,6965.772,22205.74,18.11086,-106.032234,-22.947176
1,0,0,0,5.401286e+10,2.5662368e+08,7.7315916e+10,1.300895e+12,224.94629,121.08529,0.020050967,0.024000946,0.0,2068.2815,9.220903,63.816452,14.498012,9200.985,5236.8535,21502.068,232.61954,207.16956,49.061436
2,0,0,0,4.2872033e+09,9.3090426e+08,5.5646093e+10,6.9915306e+11,219.48875,101.90875,0.0,0.02901263,0.0,949.79376,4.517206,51.643055,5.756529,9053.24,6292.7173,21443.627,-266.9399,109.17532,99.87327
3,0,0,0,4.5182474e+09,0.0,3.5077677e+10,6.818709e+11,177.85754,99.47454,0.0,0.020178244,0.0,1168.9357,6.031665,56.540543,8.374498,8436.226,7529.4272,22576.945,19.91717,-268.521,-516.0406
4,0,0,0,3.7598118e+09,0.0,3.4830488e+10,6.84838e+11,203.99405,94.876335,0.020449094,0.023576997,0.4366523,934.7664,3.5246398,56.543583,5.524291,9111.403,5746.3154,21480.85,-147.38992,94.167564,-39.281113
5,0,0,0,6.145824e+09,650971.2,4.261199e+10,4.1831766e+11,202.05804,86.01798,0.041614022,0.028103225,0.5147716,510.6849,4.2605724,38.02098,5.5043635,8639.584,6412.8667,22142.178,-295.3314,-56.72899,348.31525
6,0,0,0,0.0,6.400854e+09,5.104744e+10,9.8195685e+10,188.34514,94.799095,0.0,0.027022116,0.0,119.22279,6.1867223,6.140412,7.7341576,8933.242,6977.754,22252.58,30.412798,-137.20773,-136.60399
7,0,0,0,2.0323721e+09,0.0,3.3185573e+10,1.776094e+11,166.34398,71.877945,0.0,0.023341395,0.0,113.91975,4.5682216,20.29866,5.990787,9061.644,7032.587,21514.496,78.236084,-158.49588,-17.918503
8,0,0,0,3.1793658e+10,6.582162e+07,2.2839716e+10,3.7051508e+11,153.0714,77.637085,0.025321798,0.0175371,0.8502612,1102.7815,9.325644,39.7075,18.79157,8976.28,6279.095,21054.969,-225.0358,-6.537507,150.01105
9,0,0,0,0.0,0.0,2.4933523e+10,3.0366256e+11,164.3106,78.20185,0.0,0.01926339,0.0,655.0051,5.0889955,31.224102,8.34903,9579.55,6374.6196,22185.254,97.87202,-366.0021,-331.77322
