subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,2.0067682e+10,0.0,9.005819e+10,3.1845017e+11,259.61493,62.15733,0.031406526,0.03155632,0.0,2021.5149,3.0698452,142.77742,3.7009006,7335.6523,22615.809,6603.5,2.2760534,26.28632,-27.685175
1,0,0,0,2.0278265e+11,7.9946664e+07,5.416019e+10,3.24872e+11,229.13507,98.25139,0.021446109,0.014194231,62.245586,821.4221,6.8978295,15.410695,8.724058,7554.067,22736.676,6660.528,14.595742,35.917507,126.82448
2,0,0,0,0.0,0.0,7.144631e+10,1.1069107e+11,229.0489,77.308044,0.0,0.027262725,0.0,121.81175,3.1180904,4.845151,3.5700018,7226.2397,22857.092,7055.4033,-57.98588,-5.4124465,32.74042
3,0,0,0,3.074477e+08,0.0,5.6319574e+10,8.6354936e+10,196.19453,70.462944,0.0,0.02549133,0.0,250.80945,3.5996969,4.857997,4.619735,7364.7085,22877.574,7222.5483,-60.41631,56.02612,40.19478
4,0,0,0,0.0,0.0,5.109014e+10,7.060623e+10,149.03784,62.49806,0.0,0.018441102,0.0,283.61343,5.4874535,7.114434,5.528469,7481.709,22543.748,6649.984,-14.510064,-8.642804,-111.420616
5,0,0,0,7.164164e+10,1.5553554e+07,1.1951073e+10,1.0503343e+11,111.84543,54.07778,0.01301585,0.008405191,2.7560341,834.81384,9.938181,18.328457,20.157747,7157.152,22384.047,6514.9487,14.6633005,-18.495016,-52.20745
6,0,0,0,5.804431e+10,2.6477524e+07,7.737377e+09,8.8149344e+10,104.17134,48.888107,0.011478233,0.008858339,2.2099726,710.93805,8.436098,17.8234,13.467919,7231.26,22769.338,6538.718,-91.05123,103.45754,151.18996
7,0,0,0,4.7137567e+10,2.2569058e+07,7.5661245e+09,8.124586e+10,95.79129,42.390823,0.013019351,0.009272506,0.72193396,130.31393,6.123753,20.995752,11.97058,7593.9136,23253.34,6520.0156,-70.25054,-160.95259,55.53922
8,0,0,0,5.1016155e+10,1.7874444e+07,6.685931e+09,8.340317e+10,99.51257,44.576954,0.011604768,0.008423794,1.6017305,543.85767,6.984572,19.351643,13.977325,7760.4004,22132.998,6007.5864,-107.12694,136.98427,0.5394899
9,0,0,0,3.3092493e+10,2.457036e+07,8.3291244e+09,4.908564e+10,107.54432,53.94188,0.0144214,0.009464259,2.4910185,84.79971,5.388078,9.292901,11.25444,7620.645,22751.96,6622.9307,-133.16771,-15.234125,133.00401
