subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,1.049122e+13,1.0910397e+09,1.1959169e+11,4.732769e+13,608.7255,311.0639,0.0059054373,0.008268548,44.06612,10034.188,17.344616,280.86377,187.93196,12868.185,8012.5757,1278.1216,-82.09717,-134.80754,299.96503
1,0,0,0,4.923093e+12,1.0127087e+09,5.695046e+10,2.1172895e+13,521.99805,273.71646,0.0017040523,0.007688187,0.1496283,17642.264,8.25517,168.70052,140.93091,12117.428,7465.8657,1880.7327,368.91623,301.89847,261.48608
2,0,0,0,8.983242e+10,3.9042612e+07,1.5079565e+09,9.294637e+11,183.90883,94.82249,0.0009826375,0.0024634178,0.0,1118.8196,7.7637215,64.28674,30.37048,13795.638,8083.4297,781.1162,-236.59949,-387.2174,605.91797
3,0,0,0,3.7539074e+10,5.298757e+07,2.0911818e+09,9.039615e+11,201.10059,117.28,0.000962691,0.0023145822,0.0,1534.3138,11.577956,48.237408,45.87033,12142.187,7012.971,1522.7843,619.90875,-7.917162,442.38943
4,0,0,0,4.496756e+09,1.886735e+07,1.1208169e+09,4.510187e+11,157.84712,85.44928,0.003332668,0.002209445,0.0,371.70682,7.390499,40.139202,27.50779,13065.902,8369.497,472.9196,234.61575,-272.48615,226.7284
5,0,0,0,1.7739025e+09,1.2836601e+07,8.39227e+08,2.9816563e+11,152.57518,87.24307,0.0018040952,0.00203042,0.0,453.60638,7.7284904,27.727839,26.071056,12154.6455,7348.5444,1569.6593,363.70065,-405.49353,331.72937
6,0,0,0,1.7627054e+09,0.0,8.4849344e+08,2.2136486e+11,134.49146,75.932335,0.0007578936,0.0021159675,0.0,223.41768,9.307514,26.87327,20.318645,11781.02,7131.2744,1890.1268,347.5657,288.07596,571.6427
7,0,0,0,1.4610478e+09,0.0,4.6790627e+08,1.9013652e+11,119.52871,66.55932,0.0011027163,0.0012514537,0.00031119626,556.7242,9.025925,29.322407,19.09799,12703.126,7656.7134,1690.0521,-564.0255,63.943893,698.2329
8,0,0,0,1.4309105e+09,0.0,2.7913773e+08,1.6801663e+11,115.75487,62.439083,0.0006514329,0.0009151794,0.007484432,193.67818,7.405099,27.75934,19.723745,11731.956,7109.259,1320.2561,662.6463,-258.07053,3.9174354
9,0,0,0,0.0,0.0,1.897095e+09,1.09224714e+11,125.102554,68.87727,0.0,0.0029047092,0.0,88.41468,8.392666,15.689033,17.456532,13055.12,7971.6235,978.5545,-127.79882,143.57838,258.18118
10,0,0,0,0.0,0.0,2.4441235e+08,1.422806e+11,110.73906,63.02818,0.0,0.001001639,0.0,417.9612,8.390545,25.301651,26.671486,11805.105,7596.4014,1655.002,189.40549,663.22723,732.6875
11,0,0,0,0.0,0.0,3.992616e+08,9.773695e+10,111.32231,64.35117,0.0,0.0011702729,0.0,168.21861,8.821877,17.11451,15.831916,11902.27,7326.8867,1752.1823,-87.842094,702.80347,-354.73303
12,0,0,0,0.0,0.0,3.414644e+08,9.300439e+10,96.327805,50.8037,0.0,0.0010924352,0.0,96.12563,8.825586,22.047888,15.057185,12541.442,7653.7163,2193.5586,-194.51268,-396.4758,96.504295
13,0,0,0,2.6152873e+09,4.6575995e+06,1.5821043e+08,8.597901e+10,105.0819,54.941807,0.00044977563,0.0009385648,0.0,122.40117,8.498114,17.244484,11.493401,13818.713,8117.102,996.3343,-308.17023,-312.60858,585.90845
14,0,0,0,0.0,0.0,4.2209222e+08,8.251875e+10,96.632484,49.946815,0.0,0.0019471506,0.0,69.772255,8.573038,19.30422,16.269526,12096.102,7874.7134,1952.9836,444.34006,472.78885,423.93448
16,0,0,0,0.0,0.0,2.0795234e+08,8.396959e+10,97.513374,49.44403,0.0,0.0013243933,0.0,188.48451,6.0663033,19.583992,17.873882,11602.446,7524.6963,2389.2917,491.57513,422.962,520.9415
17,0,0,0,0.0,0.0,3.9284074e+08,7.262765e+10,97.64112,50.18611,0.0,0.0014092184,0.0,108.36738,8.490921,16.467,16.642284,13197.828,8844.81,1212.9347,-171.55276,-44.00651,300.85764
18,0,0,0,0.0,0.0,4.359138e+08,6.844422e+10,109.76456,62.438637,0.0,0.0015799431,0.0,103.85362,7.504558,12.644336,18.418034,12097.316,7453.6177,2048.0337,597.4825,830.3635,158.02744
19,0,0,0,0.0,0.0,3.151682e+08,7.203768e+10,105.8406,54.364174,0.0,0.0013918536,0.0,186.67555,8.45614,14.282496,11.737284,13246.473,8181.5522,1324.2059,-84.59762,112.57468,-188.5847
20,0,0,0,0.0,0.0,1.3403413e+08,7.7171696e+10,90.31751,48.32737,0.0,0.00091639685,0.0,338.19763,10.658414,21.405493,16.502522,11538.269,7192.3022,1858.3469,205.13551,290.9544,459.12402
21,0,0,0,0.0,0.0,2.1106195e+08,7.430297e+10,101.352104,52.06144,0.0,0.0014843674,0.0,149.70322,7.5144205,15.71927,15.467753,11658.539,7338.7744,2023.4166,551.04553,123.1704,485.094
23,0,0,0,0.0,0.0,3.5503197e+08,4.8383496e+10,84.10625,45.666584,0.0,0.001508931,0.0,28.936438,8.000792,15.21043,12.39845,12964.51,8460.896,1278.2648,-275.07745,-465.7672,362.81375
24,0,0,0,0.0,0.0,3.7155942e+08,4.577447e+10,97.91495,48.40532,0.0,0.0019794388,0.0,78.20347,9.933773,10.514206,11.506525,12997.728,7667.344,892.64185,-51.204292,226.17583,250.42944
25,0,0,0,0.0,0.0,2.0125792e+08,5.0150863e+10,89.56065,48.195812,0.0,0.0009657036,0.0,133.5746,8.703399,13.764688,17.644896,12661.162,7921.6875,1252.0962,703.6111,57.06646,444.02933
29,0,0,0,0.0,0.0,5.704215e+08,2.7146172e+10,72.99768,34.81312,0.0,0.0020497756,0.0,79.043625,7.813367,12.059534,9.208417,12127.043,7156.5527,1893.035,111.072426,212.13657,224.71706
32,0,0,0,0.0,532035.1,2.1395323e+08,3.436641e+10,71.619736,34.83232,0.0,0.0014792014,0.0,20.032385,9.891572,15.084924,10.636506,13136.968,8373.994,1055.2406,-84.7524,237.62639,56.332943
34,0,0,0,0.0,0.0,3.8114096e+08,2.6508626e+10,84.14849,41.53139,0.0,0.0017624908,0.0,77.17024,7.444592,8.308406,9.606576,12727.207,8008.53,1459.1007,-322.84927,-667.4837,197.02388
39,0,0,0,0.0,0.0,3.5722026e+08,2.3538958e+10,64.94805,31.473528,0.0,0.0018393892,0.0,48.172577,9.1339,12.409981,10.717361,13332.257,8035.8975,1091.5477,-310.9709,-39.546112,126.66753
40,0,0,0,0.0,0.0,2.396769e+08,2.5278517e+10,89.66096,47.032448,0.0,0.0015242625,0.0,65.37798,6.4157205,7.0545144,10.183905,12082.788,7469.707,1966.1184,1047.5564,-216.86238,-125.78036
41,0,0,0,5.154875e+09,0.0,7.290215e+08,5.8838963e+09,70.03711,31.626976,0.012192871,0.008833014,6.712482,80.45498,2.8117342,2.6648002,3.2622294,12852.642,7990.507,1291.1537,46.02167,-228.32329,9.23967
48,0,0,0,0.0,0.0,1.4717131e+08,2.2944684e+10,80.632065,38.622154,0.0,0.0016459447,0.0,60.990246,6.061379,7.9316883,8.499705,11712.816,7342.8677,2040.9095,533.011,228.17003,314.95093
51,0,0,0,0.0,0.0,1.422892e+08,2.0698472e+10,70.146126,32.682423,0.0,0.0016641158,0.0,75.97662,7.70279,9.580618,10.669879,13144.257,8131.6484,1201.3441,208.22537,-481.6366,113.71093
58,0,0,0,3.7494656e+09,0.0,3.3369306e+08,4.0831588e+09,78.71062,36.01822,0.0080452915,0.006150478,5.539077,53.1008,1.7047718,1.7248793,2.3609116,12854.135,8008.1636,1299.0693,-241.28357,-433.59238,328.31174
68,0,0,0,0.0,0.0,1.3279293e+08,1.0827131e+10,67.7463,30.669283,0.0,0.0028792764,0.0,24.2232,6.731838,5.3299866,6.786752,12882.293,8010.2285,1419.3348,-108.340126,-311.60266,-390.4352
69,0,0,0,0.0,0.0,1.9447448e+08,8.455371e+09,41.618816,22.446346,0.0,0.002215798,0.0,55.01695,12.639643,12.764345,18.056452,11893.176,7506.7397,2013.2284,307.4415,393.17285,504.3407
78,0,0,0,2.235251e+09,0.0,2.6839808e+08,2.503649e+09,62.20882,23.12853,0.008709052,0.0067661577,2.2025075,21.18217,2.2973697,1.6207132,2.3116848,12844.987,7999.325,1302.7024,-135.04126,-393.3563,136.83783
433,1,433,1,7.901869e+12,9.9114125e+08,6.6365247e+10,3.5441684e+13,569.8113,286.2661,0.0021676281,0.007632768,3.8187315,12124.41,12.338823,244.11801,157.4224,12415.053,6651.1323,3382.8992,-96.20899,152.2633,-281.01846
434,1,433,0,1.877687e+12,2.5967632e+08,1.5695095e+10,7.99631e+12,379.54758,205.94487,0.0035722728,0.0044988887,6.55416,10884.73,7.818702,119.79323,139.31268,11670.746,5932.7817,3531.6653,338.26428,384.57327,-187.42139
435,1,433,0,4.1254004e+11,8.268894e+07,4.0454185e+09,2.141395e+12,253.0798,132.4856,0.002162581,0.0028546231,0.41319004,1999.9396,6.7906127,72.595024,55.994694,12035.514,6192.313,2837.2192,540.06744,266.46008,221.1483
436,1,433,0,5.949785e+09,1.1835579e+07,4.463954e+08,2.3031357e+11,132.41345,73.70867,0.0008567884,0.0012434064,0.0,327.4104,8.2789545,29.150953,18.730577,11801.862,5644.175,3665.8425,431.0518,290.081,-520.1474
437,1,433,0,6.9075845e+09,6.9251425e+06,2.6028622e+08,1.9565181e+11,124.39562,70.54639,0.0005224875,0.0009612109,0.022916557,551.78156,8.626611,27.400776,23.376701,12340.216,6236.359,3515.9705,255.95981,295.04785,-941.8816
438,1,433,0,2.7423032e+09,5.437073e+06,1.6725816e+08,1.1444035e+11,98.74318,54.5087,0.000334176,0.0009793852,0.0,316.0875,8.542731,26.30915,11.668492,11529.812,5511.5635,3727.2441,684.682,334.48154,124.326996
439,1,433,0,1.8930774e+09,0.0,1.9413459e+09,5.7882456e+10,131.15187,77.10196,0.004115848,0.0028403148,0.15348068,88.12095,6.638118,8.003942,11.119999,11720.999,5926.647,3585.547,315.17773,542.1056,-277.91055
440,1,433,0,1.2619789e+09,0.0,1.3445869e+08,1.0641868e+11,93.25449,52.9383,0.00059958897,0.0007123266,0.005860095,330.37872,9.338883,26.904686,19.079058,12154.355,6594.5234,3807.7437,144.77988,-456.8136,-328.93567
441,1,433,0,0.0,0.0,1.258368e+09,6.7857842e+10,108.85101,57.403053,0.0,0.0030029146,0.0,56.603645,7.682816,12.979437,17.957773,12573.196,6823.3228,3190.259,-270.80786,173.87906,-406.17697
447,1,433,0,0.0,500000.03,1.3693098e+08,5.4909587e+10,89.33256,46.44718,0.0,0.0007773158,0.0,138.1308,6.8146653,14.908017,14.777094,12349.998,7038.966,3547.2964,-162.92365,-319.5269,-169.42001
449,1,433,0,0.0,0.0,8.795553e+08,2.386918e+10,91.89913,48.76178,0.0,0.0038883535,0.0,46.83713,6.758527,7.0167346,10.458954,12342.275,6681.7974,3307.2207,237.72942,80.96583,38.662067
452,1,433,0,0.0,0.0,1.8960802e+08,3.515433e+10,94.008026,45.156475,0.0,0.0012512206,0.0,31.144815,6.3191714,8.74497,10.668771,12538.718,6695.2695,3099.2803,-380.42023,378.6314,-55.361244
455,1,433,0,0.0,0.0,2.4365032e+08,2.9765149e+10,59.90953,33.026306,0.0,0.0009912768,0.0,89.16675,10.41341,18.950369,9.333572,12008.142,6047.027,3517.0828,595.02686,372.93698,-110.37876
457,1,433,0,0.0,0.0,1.3492088e+08,2.4981647e+10,84.55728,46.858063,0.0,0.0012125074,0.0,38.42816,6.1019835,8.47768,11.054186,12431.239,6551.3853,3381.4167,-879.35,568.40515,-567.82184
461,1,433,0,0.0,0.0,1.4603869e+08,1.4874768e+10,62.75077,29.812695,0.0,0.0015845739,0.0,14.212228,7.143945,8.186363,8.357894,12156.748,6388.775,3266.3765,-32.020878,344.18457,-386.63644
693,2,693,1,8.261849e+12,6.710667e+08,5.0995474e+10,3.625713e+13,569.9992,303.8526,0.0013103895,0.0064379657,0.011636071,30750.994,19.845905,242.55235,174.55008,11981.4795,11971.323,3914.4817,12.264786,-221.59508,-3.6381283
694,2,693,0,4.771697e+09,0.0,1.5181006e+09,4.360485e+11,171.76305,103.35785,0.002716601,0.0022130555,0.081524275,1300.3065,9.847832,32.380222,39.21486,12364.16,11972.921,3771.7244,317.18982,-714.09485,-279.4866
695,2,693,0,1.6709656e+10,9.218766e+06,4.1419318e+08,3.483689e+11,138.95169,76.49153,0.00084080774,0.00121422,0.0026760807,866.63275,8.885633,39.712414,30.818289,12347.01,11363.968,3552.397,-459.03824,-233.52525,426.75473
696,2,693,0,8.980911e+09,2.6540672e+07,8.4843405e+08,2.6640273e+11,149.12184,90.33644,0.0009910259,0.0020117036,0.0,217.43587,8.673399,26.225756,30.764538,11967.6455,11785.145,3682.943,225.35468,-880.6178,417.2741
697,2,693,0,0.0,0.0,2.1952297e+09,1.5908821e+11,153.37505,84.68828,0.0,0.0025731039,0.0,298.2219,9.753218,15.172947,21.145748,11816.746,11953.12,3852.1372,-299.00986,-585.19476,310.67044
698,2,693,0,0.0,0.0,1.7547141e+09,1.06520805e+11,166.91182,98.6446,0.0,0.0026562638,0.0,236.0732,7.3485565,9.077102,12.179636,11987.369,11968.448,3991.555,377.95596,322.936,657.44183
699,2,693,0,0.0,0.0,7.4027866e+08,1.28624075e+11,108.53662,56.473244,0.0,0.0018251423,0.0,115.59473,7.927378,23.806889,19.13439,11516.8,12150.368,3785.1943,-86.59218,-309.51556,-176.28424
700,2,693,0,0.0,0.0,3.6685053e+08,1.2255127e+11,112.764015,58.667408,0.0,0.0019095839,0.0,186.23996,8.09037,20.99847,19.8912,11874.196,11719.863,4561.926,-9.696198,95.63075,61.889015
701,2,693,0,0.0,0.0,5.641051e+08,9.828603e+10,126.48866,72.173584,0.0,0.0020334346,0.0,176.06828,8.625896,14.229841,17.811712,11971.975,11843.094,4111.003,324.82584,-359.37756,523.87213
702,2,693,0,0.0,0.0,2.298377e+08,8.008516e+10,105.21995,52.91491,0.0,0.0013037215,0.0,244.87752,7.1013823,15.813127,13.434549,11268.662,12346.525,3596.5823,40.643867,-261.17294,-165.57416
704,2,693,0,8.763714e+08,0.0,1.515071e+08,6.698697e+10,94.35513,47.764183,0.00055174244,0.0013981175,0.0,210.13202,6.903894,16.70214,11.162165,11983.261,12103.415,3331.335,47.12273,-899.96326,-33.227657
705,2,693,0,2.0344535e+09,0.0,5.7564064e+08,4.9870107e+10,118.38362,66.65071,0.0015116746,0.001846586,0.0153769385,168.5155,5.985951,8.256806,10.337957,12321.004,11979.107,3793.9546,278.72748,-883.1489,-389.2807
706,2,693,0,0.0,0.0,2.360283e+08,6.2608994e+10,106.95236,55.917538,0.0,0.0015654364,0.0,135.84822,7.6926713,12.032843,14.693132,12143.305,11752.988,4007.0146,-79.94705,-306.04388,570.4228
717,2,693,0,0.0,0.0,1.3440237e+08,1.21095e+10,57.04704,25.708654,0.0,0.001653958,0.0,26.008837,7.874073,8.114367,7.966066,12176.615,11349.366,3334.937,-63.521164,-192.41525,137.76682
873,3,873,1,6.903327e+12,8.1689683e+08,4.488276e+10,3.0430103e+13,564.4446,288.6677,0.0009562039,0.0056849616,0.0,21702.281,18.419382,210.50894,148.69757,20459.324,2965.8872,15059.584,26.574953,94.93801,-82.144615
874,3,873,0,0.0,0.0,1.7547059e+09,3.4237258e+11,152.65039,82.24329,0.0,0.002068737,0.0,108.48224,10.618705,32.17829,19.85129,20032.121,3442.9563,15123.134,239.06952,39.146458,-268.34232
875,3,873,0,0.0,0.0,6.6319085e+08,1.4218707e+11,136.92662,71.6023,0.0,0.0021803689,0.0,82.8963,6.9757314,16.429989,15.697643,20850.941,3332.7942,15031.517,-153.01985,-164.24887,-325.5019
876,3,873,0,7.977355e+09,0.0,1.7298747e+08,1.3020668e+11,100.55007,57.036705,0.0004226391,0.0010082389,0.016745234,902.48004,8.2655735,32.984703,15.029227,20751.223,2799.4346,14839.182,-423.5652,576.2371,221.69904
877,3,873,0,0.0,500000.38,1.0388314e+09,1.0281536e+11,125.77408,65.649185,0.0,0.0022963379,0.0,326.31207,9.770086,14.045595,13.451696,20255.299,2893.2712,15295.989,104.65787,271.61627,69.03104
