subhalo_index,halo_id,central_subhalo_index,is_central,Mg,MBH,Mstar,Mt,Vmax,sigma_v,Zg,Zstar,SFR,J,Rstar,Rt,Rmax,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0,1,2.460106e+12,3.0189673e+09,2.3558457e+11,2.2543652e+13,429.03354,263.3368,0.0084415255,0.018678261,0.57496065,16541.924,23.805983,275.60995,142.85532,23069.414,8464.334,8952.613,-219.4516,-5.2108536,59.185665
1,0,0,0,2.0425155e+10,8.0903226e+08,8.910808e+10,1.6264679e+12,278.71518,152.58437,0.0,0.031322937,0.0,884.4561,4.547727,57.52645,6.8712873,23163.213,9280.492,9127.053,-251.91928,-268.34464,-244.41716
2,0,0,0,0.0,500000.06,8.97453e+10,1.8910849e+11,275.77054,129.40175,0.0,0.03588566,0.0,180.46718,3.736706,5.3888187,5.799126,23038.918,8403.485,9013.919,-271.99893,-125.51857,146.38678
3,0,0,0,5.046778e+10,1.0526327e+08,3.4442695e+10,2.989428e+11,192.14333,107.060715,0.029533735,0.02077332,6.0938535,1138.7478,8.027028,17.985712,13.808846,23118.031,8273.751,8911.87,123.89703,598.8854,-270.23734
4,0,0,0,2.5111425e+10,1.1159801e+08,2.8816925e+10,1.9732205e+11,186.71478,84.69221,0.04757502,0.026377894,2.0166168,325.32825,4.5169234,14.978805,7.404891,23347.328,8688.639,8535.863,-224.01552,276.1041,245.70158
5,0,0,0,5.577082e+09,0.0,1.6932596e+10,1.0096712e+11,139.25313,67.779724,0.03355134,0.020191142,0.57129973,203.76352,5.2885923,12.306471,7.132993,23154.361,8732.3545,8906.865,-333.17435,398.86606,-237.31831
6,0,0,0,5.6703944e+09,0.0,1.1871271e+10,1.14234335e+11,140.56653,64.80858,0.02634269,0.01726584,0.0,153.05153,4.3295393,16.92567,6.084689,22892.953,8343.792,8724.266,-64.418365,558.363,2.8797786
7,0,0,0,1.4196035e+10,0.0,7.9998454e+09,5.6750866e+10,131.8893,65.48552,0.020852258,0.012469018,2.4642484,119.17812,4.575167,7.0965786,6.636125,23179.258,8734.367,8869.565,47.977028,464.46484,147.79768
8,0,0,0,1.3768807e+10,0.0,6.7461356e+09,6.993393e+10,127.17278,56.328632,0.024410443,0.014431796,1.137077,218.27095,4.106333,10.525331,5.2749043,23530.201,8532.738,8455.091,-105.50119,31.939648,-49.090816
9,0,0,0,1.163135e+10,1.1451986e+07,2.5004564e+09,6.4035344e+10,100.97431,46.730362,0.012713975,0.009779132,0.34789014,114.63131,3.8962421,16.491575,6.780267,22578.924,8095.965,9308.632,-154.48518,391.3079,-213.31422
